ledger_id,transaction_id,account_id,ledger_type,amount,entry_date
5444650,490-FGJ-837841,494079,Expense,1185.48,2020-01-04 23:14:48.124351
7728442,038-XTL-165397,315734,Income,842.25,2022-08-11 23:14:48.124351
8061045,033-BCM-676538,597545,Asset,1266.47,2021-05-30 23:14:48.124351
7631531,177-GKE-295122,42977,Expense,686.24,2022-05-15 23:14:48.124351
7935019,716-DRC-509965,154786,Expense,214.07,2021-03-12 23:14:48.124351
5286041,103-EAG-273851,639693,Expense,791.89,2024-01-13 23:14:48.124351
7710898,327-TUR-637383,669244,Asset,1315.11,2022-08-08 23:14:48.124351
6501118,631-NMN-394880,838139,Asset,1196.66,2020-08-08 23:14:48.124351
7493555,778-LMQ-905272,236820,Income,444.24,2022-09-07 23:14:48.124351
7543281,908-FCY-653339,96947,Equity,170.43,2021-03-31 23:14:48.124351
5273268,088-QEX-732584,194707,Income,1232.42,2018-11-20 23:14:48.124351
6304243,364-CUX-107109,505194,Asset,808.89,2018-10-08 23:14:48.124351
7820599,596-MCP-908064,639760,Liability,1399.77,2021-05-14 23:14:48.124351
5887337,762-XWQ-710118,454284,Income,552.05,2022-08-14 23:14:48.124351
5323117,347-DUJ-748264,394060,Asset,916.15,2019-01-22 23:14:48.124351
6074274,802-RHJ-973338,289324,Asset,958.94,2024-01-16 23:14:48.124351
5828636,737-RAA-229590,421019,Equity,529.92,2024-03-03 23:14:48.124351
5319623,630-ZKV-125089,511453,Expense,519.7,2019-10-24 23:14:48.124351
7932274,204-QGM-646068,632997,Asset,791.37,2022-11-20 23:14:48.124351
5959651,697-GXO-161661,664485,Asset,862.83,2022-08-03 23:14:48.124351
8073308,079-YEI-558418,990420,Expense,161.21,2021-07-05 23:14:48.124351
5167814,466-PMO-825187,941974,Equity,232.58,2023-03-16 23:14:48.124351
6947213,845-CFB-112377,820005,Equity,753.93,2021-10-10 23:14:48.124351
5452099,867-OAE-222673,192786,Expense,1120.07,2018-07-01 23:14:48.124351
5678517,854-LEA-776024,400915,Income,568.75,2020-01-30 23:14:48.124351
5132252,512-YEA-299489,194920,Equity,1479.35,2022-12-23 23:14:48.124351
6756360,345-GQL-984621,64464,Expense,1051.16,2020-02-02 23:14:48.124351
6685657,722-HQZ-637110,152920,Equity,779.02,2021-07-27 23:14:48.124351
6078851,080-ZER-57868,299913,Income,791.0,2023-10-28 23:14:48.124351
5630196,427-NIC-379978,982439,Expense,985.39,2020-06-23 23:14:48.124351
7385726,642-YJO-670519,312631,Liability,550.85,2021-02-20 23:14:48.124351
5982674,668-MET-547026,280781,Liability,1375.95,2022-06-03 23:14:48.124351
7830216,184-IJO-372195,102229,Expense,821.96,2020-01-05 23:14:48.124351
6381675,277-VLJ-37493,986747,Income,961.15,2019-08-30 23:14:48.124351
7931798,295-JMR-130403,468115,Asset,449.04,2019-03-21 23:14:48.124351
6314683,089-RHH-754823,176190,Liability,768.15,2022-10-30 23:14:48.124351
6792578,470-VLG-727178,570189,Asset,1014.12,2023-02-19 23:14:48.124351
5898037,717-VEA-704874,754340,Equity,548.12,2020-01-12 23:14:48.124351
5404490,229-SYK-660664,854378,Expense,535.02,2022-04-26 23:14:48.124351
7458880,687-YYL-915555,982335,Equity,619.24,2022-02-07 23:14:48.124351
7530041,042-BRC-573620,12131,Equity,1372.19,2020-09-18 23:14:48.124351
7977941,051-JTT-314221,955841,Expense,842.93,2020-10-08 23:14:48.124351
5917668,766-YNQ-722748,757082,Liability,1051.38,2018-07-26 23:14:48.124351
6778643,398-VDJ-947936,681923,Equity,157.58,2020-08-19 23:14:48.124351
5393712,878-JJW-884020,812861,Expense,688.66,2021-12-04 23:14:48.124351
5966619,846-JPP-775680,844842,Asset,747.99,2021-05-27 23:14:48.124351
7871837,684-BJL-413453,158879,Liability,401.58,2021-05-03 23:14:48.124351
6665431,322-UBA-85379,467866,Equity,536.65,2019-11-18 23:14:48.124351
6918647,963-BZX-912543,53030,Asset,636.0,2023-08-11 23:14:48.124351
5214523,291-LNJ-173915,530217,Income,850.24,2020-06-13 23:14:48.124351
5716543,263-EHW-975716,179107,Liability,302.06,2021-06-02 23:14:48.124351
7750334,876-PYK-252197,476327,Asset,294.32,2023-03-19 23:14:48.124351
6416942,744-QIQ-537791,890731,Income,555.3,2019-03-18 23:14:48.124351
7082725,621-FVJ-108653,939003,Expense,820.3,2019-01-13 23:14:48.124351
6960364,652-KCT-73620,38240,Asset,1340.21,2018-12-16 23:14:48.124351
5674982,080-QMA-430251,682456,Expense,911.07,2021-03-23 23:14:48.124351
6418540,865-GHH-210731,628214,Expense,985.37,2020-02-05 23:14:48.124351
5955953,821-HIB-532101,299644,Income,972.62,2023-04-19 23:14:48.124351
6835450,235-IYZ-300522,428640,Liability,876.26,2019-06-05 23:14:48.124351
7625296,432-HHJ-664248,133789,Expense,907.48,2023-09-26 23:14:48.124351
5427470,956-EHI-709783,217726,Expense,337.07,2023-09-22 23:14:48.124351
8086361,719-WZT-280186,624894,Income,1082.63,2023-07-14 23:14:48.124351
7839606,374-ZJV-584374,372958,Expense,1413.5,2019-05-29 23:14:48.124351
6729119,015-QGE-36014,437815,Equity,805.06,2019-01-15 23:14:48.124351
5677223,484-GSO-644795,857927,Income,1299.8,2020-10-27 23:14:48.124351
6374638,447-AKM-631677,421325,Asset,766.98,2019-11-29 23:14:48.124351
5892854,045-SAQ-239144,857176,Liability,352.53,2021-11-12 23:14:48.124351
5968632,779-LBV-685730,876425,Asset,1303.79,2020-06-02 23:14:48.124351
6476314,044-NMJ-804385,658957,Equity,1240.35,2023-08-03 23:14:48.124351
5125888,642-GPH-837895,344582,Equity,1302.22,2022-12-01 23:14:48.124351
7659168,933-EJQ-922525,580063,Expense,807.73,2021-06-27 23:14:48.124351
6466770,599-NGW-865081,776438,Expense,820.06,2018-11-14 23:14:48.124351
5894934,432-ATX-570544,425383,Income,487.52,2024-02-02 23:14:48.124351
7907762,174-NAY-390560,419087,Liability,261.88,2018-05-28 23:14:48.124351
5680029,662-KMG-722400,508284,Expense,1234.28,2021-12-01 23:14:48.124351
5351944,921-CKJ-228825,540619,Liability,1416.65,2022-02-03 23:14:48.124351
6585252,982-MBF-380370,766925,Income,622.08,2020-01-23 23:14:48.124351
5891235,098-JMP-983662,317982,Income,591.45,2019-11-27 23:14:48.124351
7952220,333-JUX-168379,884556,Equity,308.03,2018-12-26 23:14:48.124351
5247497,100-LQE-318333,655675,Liability,965.11,2022-01-31 23:14:48.124351
6595128,029-FJC-193328,724223,Asset,1059.14,2023-06-22 23:14:48.124351
5976843,109-JTN-840811,688375,Asset,1144.21,2022-11-21 23:14:48.124351
6220787,479-CIW-637825,226294,Expense,1284.35,2020-04-29 23:14:48.124351
5160384,094-PTI-65009,909281,Equity,566.81,2019-09-07 23:14:48.124351
6743668,651-JYG-125887,398255,Asset,499.59,2021-02-11 23:14:48.124351
7530733,319-OGB-261854,393822,Expense,1139.91,2018-11-22 23:14:48.124351
6375444,183-QGI-699914,259045,Income,1290.04,2019-07-02 23:14:48.124351
6133482,255-JEA-553274,530685,Asset,1396.73,2020-04-16 23:14:48.124351
5593961,179-MLA-569317,859344,Income,584.75,2022-02-16 23:14:48.124351
7036719,555-TRM-171066,592430,Expense,604.43,2022-01-06 23:14:48.124351
6183599,449-NBV-253669,127304,Expense,429.14,2021-02-17 23:14:48.124351
7541588,595-VME-256250,83882,Liability,458.09,2018-09-19 23:14:48.124351
6239470,763-HYA-618597,869520,Asset,867.41,2021-09-24 23:14:48.124351
6851435,389-XXZ-608541,592463,Asset,642.77,2019-02-28 23:14:48.124351
7986815,124-DPP-845234,100617,Liability,1201.36,2019-01-05 23:14:48.124351
5280819,482-SYB-25523,754449,Income,316.07,2018-10-31 23:14:48.124351
6713617,814-BKI-882613,31833,Asset,551.83,2021-04-03 23:14:48.124351
6505519,621-LRF-78889,459402,Income,508.77,2018-06-10 23:14:48.124351
6881759,349-ADE-795992,912752,Asset,1423.93,2022-10-29 23:14:48.124351
6508093,325-VND-889717,210762,Income,719.89,2021-02-08 23:14:48.124351
7316985,895-HWN-322635,880683,Expense,424.09,2019-01-17 23:14:48.124351
6028185,801-RBZ-218030,43943,Liability,1081.2,2019-01-22 23:14:48.124351
8085757,066-NWA-110834,645089,Asset,231.24,2020-01-16 23:14:48.124351
7503999,042-RVT-248779,420731,Asset,990.71,2019-07-08 23:14:48.124351
7307991,138-IYJ-449214,398118,Asset,1323.28,2022-02-16 23:14:48.124351
6601578,093-BJT-162309,904929,Income,579.49,2019-05-13 23:14:48.124351
5468146,464-CAI-286190,401560,Asset,512.68,2023-02-21 23:14:48.124351
7174254,024-MYW-101510,845024,Income,1280.73,2021-11-25 23:14:48.124351
6743903,794-OAT-3750,847492,Liability,319.4,2019-02-23 23:14:48.124351
7470553,180-FRE-994457,665469,Liability,891.19,2023-02-05 23:14:48.124351
5772243,186-IEV-506179,236248,Asset,1252.74,2021-08-20 23:14:48.124351
7552672,452-UEB-956236,675451,Income,1463.59,2020-02-28 23:14:48.124351
7352496,338-NQO-770843,492905,Liability,1141.45,2020-03-16 23:14:48.124351
6283208,238-BSD-578304,859494,Income,1076.39,2023-04-17 23:14:48.124351
7263128,573-QBT-433345,961489,Asset,1417.71,2018-12-20 23:14:48.124351
7004572,609-VHS-874292,40359,Equity,394.12,2022-06-16 23:14:48.124351
5223390,227-GHQ-548117,570548,Asset,1410.85,2022-12-21 23:14:48.124351
5306218,627-WSF-14349,926096,Income,968.25,2020-11-27 23:14:48.124351
6060592,903-ZIO-433447,692164,Liability,1063.89,2019-07-19 23:14:48.124351
6120322,896-ACQ-794034,178503,Equity,1337.4,2019-11-02 23:14:48.124351
5749112,361-BAT-945961,516096,Equity,488.13,2022-02-17 23:14:48.124351
5613769,107-FOF-299659,22415,Equity,486.31,2023-01-27 23:14:48.124351
6714716,230-JOY-431025,20718,Asset,277.0,2019-07-13 23:14:48.124351
5566518,137-TVG-211827,530034,Asset,1469.93,2018-11-04 23:14:48.124351
6647969,231-ERE-827971,530758,Income,942.18,2020-07-16 23:14:48.124351
6795234,028-WPO-296257,186435,Income,1207.78,2022-02-08 23:14:48.124351
7996155,093-XFO-955139,160564,Expense,1062.71,2019-01-06 23:14:48.124351
7307791,902-LNU-680554,385185,Expense,1125.17,2019-07-02 23:14:48.124351
5770976,764-XRD-330055,528773,Expense,293.74,2020-12-11 23:14:48.124351
6376874,271-ITR-978437,576051,Income,694.18,2023-11-01 23:14:48.124351
5601081,562-CCY-835296,807959,Expense,737.38,2022-06-12 23:14:48.124351
6239598,114-HWW-397150,46037,Asset,1101.4,2024-01-24 23:14:48.124351
6577328,828-PDZ-209475,209138,Equity,155.24,2020-01-03 23:14:48.124351
5287026,662-KED-687762,363937,Liability,817.61,2022-07-17 23:14:48.124351
5462321,518-BXY-579367,477342,Equity,720.36,2020-08-07 23:14:48.124351
5464853,127-FGX-152812,542970,Expense,731.1,2020-11-25 23:14:48.124351
7795725,239-LRH-516530,501596,Asset,748.39,2019-11-12 23:14:48.124351
7807391,955-JXS-235702,638295,Income,226.95,2021-11-12 23:14:48.124351
6005790,834-LWJ-169286,319446,Asset,642.91,2021-06-25 23:14:48.124351
5778419,293-PXS-653103,442956,Equity,575.76,2020-09-17 23:14:48.124351
6819968,854-HLG-205781,791955,Income,804.66,2018-10-28 23:14:48.124351
7036246,264-BGE-409480,109778,Asset,238.44,2018-08-17 23:14:48.124351
8039901,554-SNG-443460,152271,Equity,271.41,2020-11-26 23:14:48.124351
7445710,968-GSU-399754,428175,Income,570.26,2022-07-30 23:14:48.124351
6911233,987-NBM-304748,9090,Asset,181.06,2020-11-16 23:14:48.124351
6090828,805-JOX-705021,11599,Asset,448.97,2020-11-11 23:14:48.124351
7830103,810-VUB-580383,797477,Expense,1400.26,2023-01-12 23:14:48.124351
5495424,052-JMC-20695,290068,Liability,956.75,2020-11-17 23:14:48.124351
6345011,643-PDG-629269,717870,Liability,733.93,2018-10-24 23:14:48.124351
7072509,857-YGO-219830,109875,Income,1013.05,2023-01-30 23:14:48.124351
5804473,718-LPH-98931,388407,Liability,1401.8,2020-03-20 23:14:48.124351
5814050,417-EIY-818453,697474,Asset,1137.6,2021-03-09 23:14:48.124351
6505711,565-FSN-495268,889400,Equity,1360.27,2023-12-22 23:14:48.124351
6336406,429-OZU-810655,875344,Liability,610.79,2019-03-19 23:14:48.124351
6920417,981-FMY-714957,736370,Equity,1079.85,2022-02-08 23:14:48.124351
7065197,168-MJX-20545,105816,Liability,562.44,2023-03-01 23:14:48.124351
7925494,403-VXR-484303,43568,Expense,1291.68,2023-01-18 23:14:48.124351
6881210,687-EJE-512749,168805,Liability,1416.8,2023-08-25 23:14:48.124351
6681676,029-NVL-652175,203859,Income,1337.12,2023-11-15 23:14:48.124351
7451960,472-RWM-833107,571320,Equity,300.01,2022-04-12 23:14:48.124351
6347619,665-ABN-879465,145082,Income,886.34,2024-01-04 23:14:48.124351
7746878,706-KYI-288797,276280,Expense,1090.22,2019-09-26 23:14:48.124351
6467522,343-IIE-200450,216595,Income,563.4,2019-02-08 23:14:48.124351
6408848,688-HCD-763867,532340,Expense,1425.37,2023-02-27 23:14:48.124351
6057423,675-FCD-27436,281401,Liability,862.13,2020-01-13 23:14:48.124351
7113408,011-UOA-579395,546196,Expense,1222.88,2019-11-08 23:14:48.124351
7398333,548-YBC-329639,449984,Asset,1273.69,2019-02-06 23:14:48.124351
7187096,450-PUQ-776249,688081,Asset,1181.19,2020-01-22 23:14:48.124351
6286651,636-WGM-141226,20131,Equity,304.82,2023-10-26 23:14:48.124351
7891162,481-MNT-466008,995610,Asset,1330.23,2022-06-26 23:14:48.124351
7859235,181-YEB-118109,780607,Asset,420.39,2020-11-19 23:14:48.124351
7271537,403-VDT-552882,58481,Asset,1214.64,2023-07-06 23:14:48.124351
7797504,729-IMO-373199,825268,Liability,643.99,2022-01-18 23:14:48.124351
6529115,766-TQH-616463,770727,Asset,929.33,2018-10-18 23:14:48.124351
5372403,882-RVE-683605,77413,Expense,890.77,2023-11-24 23:14:48.124351
7493234,909-NCM-719003,286175,Liability,296.96,2021-09-11 23:14:48.124351
7316362,187-GUQ-953280,447619,Equity,1104.9,2018-11-29 23:14:48.124351
7775178,247-PFY-801254,57959,Expense,671.19,2023-10-03 23:14:48.124351
6081629,745-BXA-49684,23327,Income,841.62,2022-12-17 23:14:48.124351
5512203,667-FPN-175627,588723,Liability,242.28,2022-05-18 23:14:48.124351
6902386,768-KAX-197022,245131,Income,229.13,2021-07-10 23:14:48.124351
6087538,840-XKT-523054,581628,Asset,1154.05,2020-04-22 23:14:48.124351
7185841,160-OQI-604984,979810,Asset,151.51,2019-10-26 23:14:48.124351
7942460,982-NJU-490574,488899,Expense,1047.78,2022-01-31 23:14:48.124351
7963688,200-AHF-2478,506032,Asset,407.89,2020-01-20 23:14:48.124351
7318400,354-GSK-885315,666844,Asset,423.98,2023-05-11 23:14:48.124351
5539908,568-CFZ-526673,196386,Equity,1280.73,2023-11-09 23:14:48.124351
6950541,120-AHM-246872,250840,Asset,1467.45,2021-12-13 23:14:48.124351
6138419,404-RGR-628428,246855,Income,672.5,2023-08-06 23:14:48.124351
5276398,242-EPJ-357467,506781,Asset,877.28,2023-12-07 23:14:48.124351
7710848,738-FEN-48854,253949,Asset,485.48,2020-05-17 23:14:48.124351
7935321,299-WEG-166225,529755,Liability,570.96,2022-01-18 23:14:48.124351
7217655,828-HUB-92494,56069,Equity,1233.81,2021-07-28 23:14:48.124351
6177380,351-VNI-689533,289604,Asset,836.79,2022-04-11 23:14:48.124351
5651253,926-MQM-748531,255196,Equity,1357.73,2019-10-18 23:14:48.124351
6829025,606-HRC-184443,949056,Income,1168.96,2018-09-16 23:14:48.124351
6490144,370-MXQ-559832,957761,Income,990.94,2023-06-30 23:14:48.124351
7148796,865-RJI-40702,852719,Asset,633.59,2019-01-15 23:14:48.124351
5256368,800-YIO-486480,896785,Asset,820.17,2020-07-16 23:14:48.124351
5898290,026-XGN-251632,266532,Liability,736.79,2020-03-13 23:14:48.124351
6711549,446-EMD-891414,376297,Liability,1040.82,2023-07-14 23:14:48.124351
6614495,222-IRU-824497,43203,Income,862.97,2021-06-16 23:14:48.124351
7103736,445-POY-535395,209316,Income,586.94,2019-01-16 23:14:48.124351
7385917,194-SFB-594797,79160,Liability,212.3,2020-10-26 23:14:48.124351
6150119,139-HLU-239115,876624,Liability,1079.23,2019-06-02 23:14:48.124351
5997642,083-ETR-520041,590948,Expense,961.54,2023-09-24 23:14:48.124351
6044429,486-KBD-31501,832804,Liability,341.75,2023-05-11 23:14:48.124351
6620318,135-HPX-211829,668227,Income,922.27,2023-05-29 23:14:48.124351
7028841,065-ZQR-355953,217576,Equity,299.97,2019-01-22 23:14:48.124351
5129754,387-DIF-75869,471380,Expense,365.5,2023-03-05 23:14:48.124351
7131363,221-GFJ-761933,909692,Liability,726.44,2019-07-21 23:14:48.124351
6859565,604-KTZ-665231,386865,Expense,707.11,2021-03-07 23:14:48.124351
5223567,787-MDG-390131,459294,Income,301.03,2023-05-05 23:14:48.124351
6468709,585-LOS-393372,229116,Equity,300.75,2020-10-11 23:14:48.124351
5899107,309-BUR-562514,297352,Equity,741.11,2019-12-25 23:14:48.124351
7279359,780-BIT-508479,502349,Income,468.61,2022-02-27 23:14:48.124351
7437216,064-JZO-802507,459622,Income,895.83,2023-12-26 23:14:48.124351
7959930,848-LPC-501692,770457,Asset,1250.21,2021-06-17 23:14:48.124351
6318966,920-HZK-956430,730214,Asset,932.44,2019-01-07 23:14:48.124351
7893299,352-LTE-39172,347481,Expense,1153.14,2023-10-03 23:14:48.124351
5445405,149-QTH-816254,939320,Expense,732.39,2021-09-02 23:14:48.124351
6743607,349-MNH-292583,664918,Income,1318.2,2022-02-22 23:14:48.124351
6048172,027-PCT-677670,575849,Income,951.44,2023-12-30 23:14:48.124351
6136724,680-MKH-586864,44946,Income,407.87,2019-05-14 23:14:48.124351
7481629,722-FNE-624943,429713,Expense,606.9,2019-01-09 23:14:48.124351
5453449,983-UAB-508173,186453,Equity,369.96,2019-07-17 23:14:48.124351
7910565,746-WMX-489896,491084,Equity,1465.44,2021-04-14 23:14:48.124351
5408608,629-OOB-294083,853447,Equity,1058.35,2019-10-28 23:14:48.124351
6092623,583-QNU-290481,741605,Expense,560.41,2019-05-16 23:14:48.124351
5423512,065-BJN-545541,492519,Asset,1328.07,2022-05-27 23:14:48.124351
6251723,997-SAE-232415,928828,Income,539.35,2019-07-26 23:14:48.124351
6766805,777-ZQN-910366,943246,Expense,360.88,2021-03-16 23:14:48.124351
6428990,800-FXD-325680,536508,Expense,1456.73,2024-02-01 23:14:48.124351
6428661,515-TRB-795468,914548,Asset,280.79,2022-01-25 23:14:48.124351
6158602,565-DIE-886755,447816,Income,245.48,2020-06-17 23:14:48.124351
6205878,952-VNZ-926053,52870,Expense,1176.84,2020-11-20 23:14:48.124351
6936013,118-IMB-822478,261725,Liability,1050.8,2021-12-11 23:14:48.124351
6320438,088-VMU-225069,128100,Expense,920.17,2019-01-01 23:14:48.124351
5612097,207-CSP-865056,262010,Asset,1103.66,2020-12-19 23:14:48.124351
7566725,834-JJO-758525,663467,Liability,1129.73,2019-10-02 23:14:48.124351
5329107,028-HRF-661280,460079,Asset,1127.08,2022-10-14 23:14:48.124351
7357962,068-GEN-911403,428727,Expense,469.54,2023-12-26 23:14:48.124351
7273548,710-YZZ-264338,113469,Asset,465.79,2021-08-28 23:14:48.124351
5543874,763-BXS-649949,249861,Expense,715.96,2020-06-04 23:14:48.124351
5469008,825-BNW-555500,811968,Liability,505.53,2019-08-23 23:14:48.124351
7469110,632-MVO-819384,771266,Liability,1010.34,2022-08-07 23:14:48.124351
5978418,429-PLB-898364,232268,Asset,457.48,2021-04-11 23:14:48.124351
5855998,997-HOL-626315,84556,Income,1207.78,2022-08-12 23:14:48.124351
6746956,758-XQM-395944,849719,Asset,673.95,2019-05-08 23:14:48.124351
5107735,398-KIT-448901,593563,Expense,1221.85,2023-11-02 23:14:48.124351
5998515,184-MJP-393797,765409,Expense,1475.83,2024-03-13 23:14:48.124351
6338857,638-SBL-702609,166884,Liability,503.63,2023-06-29 23:14:48.124351
5818794,295-FON-368898,573149,Expense,1096.01,2020-08-16 23:14:48.124351
5501967,632-TFY-990595,125821,Expense,632.54,2020-07-20 23:14:48.124351
7313604,560-FTE-923845,537705,Liability,759.22,2022-06-10 23:14:48.124351
6100326,217-JSV-630799,446858,Income,1067.66,2021-10-01 23:14:48.124351
5727887,889-CEH-79539,269368,Expense,433.13,2019-08-19 23:14:48.124351
7312857,848-MGV-807268,474274,Liability,558.37,2024-01-08 23:14:48.124351
6093290,497-DLZ-857651,979660,Asset,772.74,2023-06-04 23:14:48.124351
6070369,784-VNZ-620555,570789,Expense,1161.03,2018-05-21 23:14:48.124351
6189672,899-FZZ-865738,832579,Income,225.85,2024-03-07 23:14:48.124351
6736186,041-CLK-698109,182308,Equity,1453.75,2021-04-02 23:14:48.124351
5267257,791-UZO-60443,827812,Expense,316.26,2021-03-22 23:14:48.124351
5717057,269-LSV-422097,760710,Liability,1226.75,2018-11-05 23:14:48.124351
7660176,397-JZT-540009,834670,Asset,740.93,2023-04-06 23:14:48.124351
5946103,669-YXM-711743,294646,Equity,1129.89,2023-03-03 23:14:48.124351
7359440,789-XIB-874153,974912,Expense,396.29,2023-04-23 23:14:48.124351
6786641,333-RTH-296776,463031,Liability,1168.18,2022-05-31 23:14:48.124351
5489147,020-RMZ-135758,409086,Income,400.4,2018-05-23 23:14:48.124351
7143792,177-EEL-579695,320878,Income,153.9,2022-01-06 23:14:48.124351
6198961,732-HUG-609998,440640,Liability,396.86,2019-09-27 23:14:48.124351
7210872,105-OHK-756694,354637,Asset,301.73,2020-10-12 23:14:48.124351
6962122,954-IRX-191034,802911,Asset,323.35,2018-10-04 23:14:48.124351
5938813,940-FYA-949841,738672,Asset,325.69,2023-02-14 23:14:48.124351
7776047,886-FEF-17133,457287,Asset,1023.57,2018-07-03 23:14:48.124351
5609000,842-WDD-456532,689376,Income,1044.85,2021-08-22 23:14:48.124351
5877322,842-ZXU-111575,278911,Income,387.73,2022-02-27 23:14:48.124351
7500888,204-FVT-409725,886699,Expense,241.99,2022-04-23 23:14:48.124351
7219167,647-IXN-744493,132688,Expense,1078.14,2023-11-05 23:14:48.124351
6456744,508-LOD-197320,482726,Expense,630.0,2024-02-21 23:14:48.124351
5467718,235-EUH-838605,166544,Liability,1138.81,2019-04-14 23:14:48.124351
5961060,562-WZT-199017,530952,Expense,1495.1,2020-05-03 23:14:48.124351
7219768,379-EUM-623415,509683,Expense,1152.93,2021-08-10 23:14:48.124351
8055127,319-IIY-985124,760142,Liability,1098.07,2019-05-05 23:14:48.124351
7363452,196-OKM-690518,350042,Liability,791.83,2019-09-02 23:14:48.124351
7425377,972-BBR-878853,517415,Equity,769.93,2021-02-03 23:14:48.124351
5183985,788-BTB-394150,260450,Equity,1189.25,2022-04-12 23:14:48.124351
6389327,465-XHB-956591,781403,Expense,580.26,2021-06-14 23:14:48.124351
5575336,345-GXP-359285,883937,Equity,1324.84,2022-01-10 23:14:48.124351
5941253,391-NBU-220400,688429,Income,1107.18,2022-04-01 23:14:48.124351
7723416,158-SOR-178189,851620,Equity,264.03,2023-10-14 23:14:48.124351
5950279,974-FCM-397346,684967,Expense,1454.17,2022-08-12 23:14:48.124351
7056702,707-FKY-773288,850930,Equity,1191.32,2019-12-25 23:14:48.124351
7904187,761-BUD-175798,205889,Expense,306.35,2022-04-15 23:14:48.124351
5385233,866-IUK-453499,477531,Asset,451.14,2023-01-08 23:14:48.124351
7037657,340-IEW-292896,37456,Asset,1115.91,2020-07-01 23:14:48.124351
5993736,050-IGS-985741,891496,Liability,1180.06,2020-03-27 23:14:48.124351
8015770,243-OJX-258090,449842,Equity,164.92,2022-06-26 23:14:48.124351
6968221,447-ZPH-326556,157863,Income,745.65,2018-05-18 23:14:48.124351
5109195,417-DDD-835393,369082,Liability,959.76,2019-01-27 23:14:48.124351
7874070,934-MCY-662510,399685,Equity,661.23,2018-08-07 23:14:48.124351
5987011,560-PEO-198243,373568,Equity,920.92,2022-08-11 23:14:48.124351
6060590,195-TDX-642336,546412,Equity,1148.3,2021-02-24 23:14:48.124351
7704130,972-LAO-943306,684296,Liability,977.17,2021-07-24 23:14:48.124351
7443307,702-NCE-808324,308160,Income,597.34,2023-07-26 23:14:48.124351
6288654,865-TZV-914823,401964,Liability,263.97,2020-09-13 23:14:48.124351
5464958,732-YQG-613338,284408,Liability,1390.27,2023-08-04 23:14:48.124351
5254876,789-XJJ-572749,857506,Liability,688.89,2020-01-24 23:14:48.124351
7334273,704-VZI-422965,458664,Equity,1113.32,2023-12-26 23:14:48.124351
7925975,880-XZU-898766,435795,Asset,692.76,2023-07-09 23:14:48.124351
6057314,141-PWM-547644,544093,Liability,1436.83,2018-10-30 23:14:48.124351
5335140,556-MRL-669614,612364,Equity,1114.71,2023-03-17 23:14:48.124351
6236859,149-XBI-36733,792303,Expense,316.8,2023-07-28 23:14:48.124351
7601836,048-LTE-739935,991171,Expense,540.85,2023-11-18 23:14:48.124351
6861088,278-IDZ-39343,333960,Asset,342.3,2023-09-26 23:14:48.124351
6203666,233-TCQ-974878,87456,Income,838.92,2019-06-17 23:14:48.124351
6285543,378-QHA-305343,979469,Asset,1155.06,2024-01-24 23:14:48.124351
8076874,796-ZTT-348020,748705,Asset,1194.18,2023-10-15 23:14:48.124351
6712139,772-ZMH-899744,886714,Expense,531.37,2022-10-20 23:14:48.124351
7147969,786-LUT-958951,296013,Liability,543.63,2021-04-05 23:14:48.124351
7464461,568-RAX-553249,95856,Asset,1466.28,2022-07-16 23:14:48.124351
6744306,528-XLB-201455,922698,Asset,860.41,2022-03-01 23:14:48.124351
7158929,841-VVQ-359890,280019,Expense,706.49,2018-12-08 23:14:48.124351
7467179,394-ROO-718258,25500,Equity,619.7,2023-01-01 23:14:48.124351
7882371,120-AFY-343597,654579,Expense,334.81,2023-04-09 23:14:48.124351
5927278,243-DJO-895093,142546,Income,881.86,2021-10-27 23:14:48.124351
6696436,044-XKD-113636,280485,Asset,261.48,2022-04-13 23:14:48.124351
6152842,375-NCN-573839,105460,Income,862.79,2022-02-02 23:14:48.124351
6727266,385-VTW-771563,640547,Equity,329.23,2019-03-10 23:14:48.124351
7579108,497-XKZ-409362,633544,Asset,749.63,2019-06-15 23:14:48.124351
6464435,408-QCG-619811,185728,Income,1208.31,2018-10-04 23:14:48.124351
5492352,877-LGK-466885,756963,Income,299.45,2019-03-22 23:14:48.124351
8008599,118-NDP-126552,156453,Equity,259.06,2023-05-21 23:14:48.124351
7682269,136-TWV-693495,404449,Liability,812.09,2021-10-22 23:14:48.124351
5969977,210-VLC-59135,579743,Income,1167.45,2023-08-11 23:14:48.124351
5647469,810-SVI-375324,455119,Equity,1464.92,2024-01-29 23:14:48.124351
6461559,824-XHW-476854,858477,Expense,252.56,2022-05-25 23:14:48.124351
5302107,968-OGT-279085,654157,Equity,1473.38,2019-11-21 23:14:48.124351
7804299,835-YCZ-588771,768060,Liability,835.28,2021-06-24 23:14:48.124351
6573389,086-DPI-218967,375351,Liability,852.27,2020-02-27 23:14:48.124351
5583712,740-BAW-200674,791848,Liability,699.18,2018-08-13 23:14:48.124351
6972524,819-RUK-738396,36250,Equity,840.91,2023-11-14 23:14:48.124351
7706090,377-FIM-574062,775307,Liability,1073.29,2022-01-06 23:14:48.124351
6767255,430-UIY-908545,884580,Asset,1491.81,2019-01-01 23:14:48.124351
5873658,807-HHF-678525,501572,Expense,1239.01,2019-11-16 23:14:48.124351
5718835,889-IZM-942291,784343,Liability,872.59,2020-07-30 23:14:48.124351
