transaction_id,src_account_id,dest_account_id,amount,currency_code,transaction_date,tran_status
570-ABJ-807813,970532,120383,1200.47,$,2024-02-11 23:13:26.632881,TranStatus.P
086-PWA-929378,582431,602041,475.95,$,2023-08-18 23:13:26.632881,TranStatus.P
593-FII-767274,809178,803046,372.38,$,2021-05-14 23:13:26.632881,TranStatus.C
684-APV-540678,45616,679372,2042.62,$,2022-05-25 23:13:26.632881,TranStatus.C
743-NNZ-449167,91825,567855,1570.12,$,2022-04-17 23:13:26.632881,TranStatus.F
749-WWL-576149,692748,334418,1246.68,$,2023-05-13 23:13:26.632881,TranStatus.P
260-ANM-537033,807834,468707,338.61,$,2024-01-22 23:13:26.632881,TranStatus.F
778-ZHL-610957,301437,832371,1097.85,$,2024-01-29 23:13:26.632881,TranStatus.C
958-VRX-591688,39345,493000,443.8,$,2023-10-02 23:13:26.632881,TranStatus.C
392-VWQ-174228,79071,302953,969.86,$,2023-09-24 23:13:26.632881,TranStatus.F
676-IKW-74656,298037,105652,2224.57,$,2024-01-08 23:13:26.632881,TranStatus.F
778-RFV-574903,846219,949034,507.36,$,2022-03-13 23:13:26.632881,TranStatus.F
128-RCX-866212,435453,288878,268.71,$,2023-04-03 23:13:26.632881,TranStatus.P
355-NET-801538,596238,780659,2472.31,$,2023-12-08 23:13:26.632881,TranStatus.P
101-DHG-945170,143191,505253,1407.72,$,2021-04-11 23:13:26.632881,TranStatus.F
371-OPI-132533,625892,177222,1528.0,$,2023-01-14 23:13:26.632881,TranStatus.C
721-TDB-694120,192958,84553,1548.62,$,2021-08-30 23:13:26.632881,TranStatus.F
132-VDG-924126,216122,461561,2421.19,$,2022-05-20 23:13:26.632881,TranStatus.F
958-JVU-112239,75336,520110,1214.54,$,2022-01-11 23:13:26.632881,TranStatus.F
999-KMB-895326,674880,575955,1000.17,$,2022-12-15 23:13:26.632881,TranStatus.F
316-GFG-874832,78498,632807,1295.83,$,2021-12-27 23:13:26.632881,TranStatus.F
185-XCE-58733,333863,728537,809.34,$,2023-01-02 23:13:26.632881,TranStatus.P
910-YAA-258387,815129,438990,1879.49,$,2023-05-12 23:13:26.632881,TranStatus.P
382-XQP-460985,129451,552795,1957.29,$,2024-02-23 23:13:26.632881,TranStatus.F
537-BTE-800077,868447,104103,242.37,$,2021-07-14 23:13:26.632881,TranStatus.C
216-DPP-41443,325862,726237,393.55,$,2023-12-19 23:13:26.632881,TranStatus.C
787-MEY-62185,523737,807097,1301.96,$,2022-01-07 23:13:26.632881,TranStatus.P
568-ZMF-133886,579353,793904,1761.96,$,2022-07-20 23:13:26.632881,TranStatus.C
256-UUA-294841,609297,586119,559.63,$,2023-07-28 23:13:26.632881,TranStatus.F
029-QCY-636396,560102,104242,2101.61,$,2024-02-01 23:13:26.632881,TranStatus.F
779-ITE-934091,580425,459644,1151.75,$,2023-02-26 23:13:26.632881,TranStatus.P
785-WIW-152529,347488,157505,1516.52,$,2023-10-13 23:13:26.632881,TranStatus.C
686-ZXM-676410,218725,459528,2304.51,$,2022-11-22 23:13:26.632881,TranStatus.F
074-GTT-997722,992293,106580,2052.51,$,2023-06-02 23:13:26.632881,TranStatus.P
353-FOZ-190532,667393,373503,1972.68,$,2022-06-15 23:13:26.632881,TranStatus.C
598-FKX-573978,87302,220722,1029.88,$,2022-08-23 23:13:26.632881,TranStatus.P
932-NHL-125368,495789,591247,2203.74,$,2022-04-28 23:13:26.632881,TranStatus.C
572-RJF-906993,645431,335230,1590.68,$,2022-08-19 23:13:26.632881,TranStatus.P
118-AQW-37052,566006,255778,1294.72,$,2022-10-12 23:13:26.632881,TranStatus.P
700-NNM-544858,359465,455808,1081.01,$,2024-03-11 23:13:26.632881,TranStatus.C
875-DFK-160110,743540,3746,1693.59,$,2023-07-16 23:13:26.632881,TranStatus.P
002-FIR-258273,5991,853049,1045.82,$,2021-07-08 23:13:26.632881,TranStatus.F
192-UGZ-822939,580764,651589,1172.5,$,2023-09-29 23:13:26.632881,TranStatus.C
200-QIU-23746,562562,175451,660.39,$,2022-03-02 23:13:26.632881,TranStatus.C
583-PMO-54275,872322,290729,2381.18,$,2023-04-20 23:13:26.632881,TranStatus.F
395-TXQ-140517,312642,792525,1046.49,$,2022-09-19 23:13:26.632881,TranStatus.P
163-BMH-212518,437105,940270,791.76,$,2022-01-15 23:13:26.632881,TranStatus.P
950-SGE-347321,92112,44728,1058.76,$,2023-02-03 23:13:26.632881,TranStatus.F
906-XKM-974278,962556,478929,545.6,$,2023-12-27 23:13:26.632881,TranStatus.P
446-HGQ-701206,769039,227747,1255.72,$,2022-07-19 23:13:26.632881,TranStatus.F
492-AZJ-544779,107750,714240,590.47,$,2023-06-14 23:13:26.632881,TranStatus.C
539-CYE-864973,243859,91699,742.34,$,2022-03-06 23:13:26.632881,TranStatus.F
139-AAN-247955,479766,301585,2074.94,$,2024-03-13 23:13:26.632881,TranStatus.P
162-ALS-149773,78932,622674,2156.75,$,2023-12-25 23:13:26.632881,TranStatus.C
031-YQG-870618,402153,20840,1275.78,$,2023-05-13 23:13:26.632881,TranStatus.F
141-IYC-921951,434454,829763,1201.07,$,2023-11-20 23:13:26.632881,TranStatus.P
212-DOD-999864,392718,815940,273.08,$,2023-07-12 23:13:26.632881,TranStatus.C
977-NVD-207438,456035,549588,695.54,$,2023-06-15 23:13:26.632881,TranStatus.P
830-SRL-372204,569745,677827,300.83,$,2022-01-01 23:13:26.632881,TranStatus.C
826-IWJ-51234,23137,123268,613.46,$,2022-09-10 23:13:26.632881,TranStatus.C
415-LAV-831609,842692,546755,1325.76,$,2022-03-06 23:13:26.632881,TranStatus.P
359-NMI-458326,671724,586318,360.1,$,2021-07-17 23:13:26.632881,TranStatus.C
852-YMF-954232,221700,634125,431.65,$,2023-12-03 23:13:26.632881,TranStatus.F
848-RXL-850077,773923,411243,1305.71,$,2022-01-30 23:13:26.632881,TranStatus.C
092-MEZ-782850,466147,690573,310.07,$,2021-07-29 23:13:26.632881,TranStatus.P
160-CXW-946179,284398,490077,611.13,$,2021-04-23 23:13:26.632881,TranStatus.P
791-NAN-619810,392889,576202,1933.71,$,2023-09-01 23:13:26.632881,TranStatus.C
284-GGS-338586,630769,577625,978.16,$,2022-09-11 23:13:26.632881,TranStatus.P
702-HCQ-20922,598533,529487,1286.07,$,2022-08-27 23:13:26.632881,TranStatus.C
621-IRM-589365,175816,954896,1683.52,$,2023-03-30 23:13:26.632881,TranStatus.F
508-UPD-515139,305709,463294,1011.02,$,2023-08-29 23:13:26.632881,TranStatus.C
192-JFE-621986,303557,814766,271.5,$,2021-10-26 23:13:26.632881,TranStatus.P
861-JLW-379035,673979,790711,1568.19,$,2021-07-02 23:13:26.632881,TranStatus.F
911-MLM-629696,580506,744296,1066.95,$,2022-11-24 23:13:26.632881,TranStatus.F
736-VAW-86027,652662,800318,1332.93,$,2024-01-11 23:13:26.632881,TranStatus.P
283-VTX-395360,951494,922031,2229.48,$,2021-09-15 23:13:26.632881,TranStatus.C
498-GMT-685181,606857,539729,284.44,$,2023-06-09 23:13:26.632881,TranStatus.F
893-ATI-81364,915799,173449,2280.07,$,2022-03-28 23:13:26.632881,TranStatus.P
298-NFK-540810,247659,790771,510.75,$,2021-05-11 23:13:26.632881,TranStatus.C
835-CFG-673917,84917,971609,656.53,$,2021-04-20 23:13:26.632881,TranStatus.C
412-SIV-586463,853933,898454,917.24,$,2022-10-26 23:13:26.632881,TranStatus.F
870-VFO-188522,706790,565817,2237.01,$,2021-10-31 23:13:26.632881,TranStatus.F
577-CNA-877988,941045,517413,1107.45,$,2022-03-31 23:13:26.632881,TranStatus.F
955-JUI-786784,315913,12576,521.1,$,2023-11-18 23:13:26.632881,TranStatus.F
492-SOB-949160,953705,350153,1864.14,$,2021-03-01 23:13:26.632881,TranStatus.C
708-XCN-988733,595243,817041,2286.39,$,2023-03-12 23:13:26.632881,TranStatus.C
713-LIB-317053,537025,656299,1769.45,$,2022-03-27 23:13:26.632881,TranStatus.F
239-NLD-443777,653686,744977,1529.54,$,2021-03-04 23:13:26.632881,TranStatus.F
659-MNO-555126,84559,268600,468.73,$,2022-10-30 23:13:26.632881,TranStatus.C
639-LII-693959,460256,300030,790.7,$,2022-02-22 23:13:26.632881,TranStatus.P
512-DGF-162522,824006,972710,2470.29,$,2023-07-12 23:13:26.632881,TranStatus.P
346-OGE-271681,636162,758432,390.17,$,2022-05-23 23:13:26.632881,TranStatus.F
594-WRY-817292,93757,171576,569.49,$,2022-01-06 23:13:26.632881,TranStatus.C
552-AFI-365855,307710,7598,1006.89,$,2022-04-04 23:13:26.632881,TranStatus.F
193-IZB-209336,995679,281814,1971.9,$,2021-06-20 23:13:26.632881,TranStatus.F
445-DCS-26360,957966,572658,2418.16,$,2021-04-12 23:13:26.632881,TranStatus.C
496-PMB-930673,418262,292616,950.19,$,2022-04-26 23:13:26.632881,TranStatus.F
920-TMC-613372,935842,856884,1217.35,$,2023-07-28 23:13:26.632881,TranStatus.C
803-DII-617691,534017,29251,2379.87,$,2023-05-12 23:13:26.632881,TranStatus.P
095-CZG-365204,859715,125795,484.02,$,2021-03-22 23:13:26.632881,TranStatus.F
285-NJF-433127,84741,302479,399.59,$,2022-05-15 23:13:26.632881,TranStatus.F
155-EFE-874968,730467,82425,2166.23,$,2022-01-22 23:13:26.632881,TranStatus.C
901-NPK-666699,62005,242354,1048.43,$,2023-04-08 23:13:26.632881,TranStatus.C
878-FQB-473362,173035,370461,1579.61,$,2023-08-06 23:13:26.632881,TranStatus.C
571-WLQ-820150,122649,135047,1864.24,$,2024-02-17 23:13:26.632881,TranStatus.C
864-YNQ-943729,364993,193947,2002.11,$,2022-10-18 23:13:26.632881,TranStatus.F
363-UNL-357679,448787,619362,2491.84,$,2023-07-28 23:13:26.632881,TranStatus.F
595-KEQ-564522,735774,396399,726.04,$,2021-03-31 23:13:26.632881,TranStatus.P
601-OJW-106743,480789,983877,1922.22,$,2023-11-07 23:13:26.632881,TranStatus.F
027-RKZ-496070,851570,496062,2374.0,$,2023-10-29 23:13:26.632881,TranStatus.P
773-SFB-977402,890044,573384,480.45,$,2022-04-10 23:13:26.632881,TranStatus.C
328-CWP-932775,438073,309874,806.87,$,2022-02-27 23:13:26.632881,TranStatus.C
476-QIY-983257,30616,186916,1739.0,$,2021-11-07 23:13:26.632881,TranStatus.P
659-IKD-472922,375169,431437,1318.43,$,2022-05-02 23:13:26.632881,TranStatus.F
929-GZB-15184,503920,485534,2448.56,$,2021-06-07 23:13:26.632881,TranStatus.C
499-JDC-563307,104300,876370,1596.97,$,2022-08-14 23:13:26.632881,TranStatus.P
844-WUO-25849,87601,358741,1595.5,$,2022-02-15 23:13:26.632881,TranStatus.P
342-QPF-282168,875077,950549,1152.57,$,2021-12-26 23:13:26.632881,TranStatus.P
415-HUM-19364,706691,867200,887.0,$,2022-12-01 23:13:26.632881,TranStatus.P
992-OYR-918526,718877,767939,1636.62,$,2021-12-09 23:13:26.632881,TranStatus.P
368-RTF-48055,222861,133122,1110.27,$,2022-09-13 23:13:26.632881,TranStatus.F
326-GGQ-357836,659275,610561,1476.8,$,2023-02-12 23:13:26.632881,TranStatus.F
766-FQY-331,438588,124905,1370.44,$,2022-08-20 23:13:26.632881,TranStatus.C
177-SVU-810153,817388,525203,1306.4,$,2023-12-04 23:13:26.632881,TranStatus.F
667-QCD-354776,979261,481740,313.4,$,2022-05-08 23:13:26.632881,TranStatus.P
165-ZHB-716213,575716,421819,1914.32,$,2023-03-20 23:13:26.632881,TranStatus.C
313-NZV-277538,890512,280533,513.88,$,2021-06-24 23:13:26.632881,TranStatus.P
493-DJH-281130,415282,154668,584.35,$,2022-02-03 23:13:26.632881,TranStatus.F
416-VJQ-305959,536183,833860,841.47,$,2021-05-06 23:13:26.632881,TranStatus.C
352-IPF-106618,958191,166808,1811.27,$,2022-12-25 23:13:26.632881,TranStatus.C
891-NLL-443206,992591,609527,1460.88,$,2021-03-12 23:13:26.632881,TranStatus.F
772-BEF-627560,46173,705934,642.14,$,2023-11-03 23:13:26.632881,TranStatus.C
171-KAQ-5917,835784,826921,354.01,$,2023-11-19 23:13:26.632881,TranStatus.P
979-XCM-732601,781034,236661,936.42,$,2023-05-07 23:13:26.632881,TranStatus.C
398-ZFP-13030,709867,991484,967.42,$,2022-04-19 23:13:26.632881,TranStatus.P
086-RAX-620320,465633,395199,1202.19,$,2021-04-05 23:13:26.632881,TranStatus.C
484-XDE-787089,99006,510322,2143.34,$,2021-09-28 23:13:26.632881,TranStatus.P
055-OQR-63167,702525,894225,383.48,$,2021-06-22 23:13:26.632881,TranStatus.P
104-QLZ-208312,724366,975855,2200.67,$,2022-08-26 23:13:26.632881,TranStatus.P
064-LDK-693536,17629,342506,2393.54,$,2022-06-21 23:13:26.632881,TranStatus.P
381-GCV-93577,743616,67099,365.0,$,2024-01-25 23:13:26.632881,TranStatus.C
383-NGJ-164845,865781,309794,1207.48,$,2021-03-13 23:13:26.632881,TranStatus.P
203-XNV-595332,997846,918063,1844.11,$,2022-11-25 23:13:26.632881,TranStatus.P
535-NLN-248595,596121,101279,1845.11,$,2022-06-03 23:13:26.632881,TranStatus.C
917-LQH-495195,838028,897973,515.91,$,2023-07-22 23:13:26.632881,TranStatus.C
496-WYO-775572,184268,570104,995.37,$,2021-03-18 23:13:26.632881,TranStatus.P
185-YVU-856441,153963,538042,500.84,$,2023-05-07 23:13:26.632881,TranStatus.F
698-RKQ-693926,647346,157272,2076.63,$,2024-01-27 23:13:26.632881,TranStatus.P
114-SYU-538506,997686,199133,926.83,$,2021-08-01 23:13:26.632881,TranStatus.P
226-FOR-638032,647161,306559,1458.41,$,2021-05-13 23:13:26.632881,TranStatus.F
093-FEI-974165,235054,566049,1860.86,$,2021-12-04 23:13:26.632881,TranStatus.P
858-BAB-113834,449580,185155,1428.39,$,2022-03-24 23:13:26.632881,TranStatus.P
677-WBA-503080,991993,568945,710.91,$,2023-04-15 23:13:26.632881,TranStatus.P
151-KQX-987285,255980,220769,267.38,$,2021-06-13 23:13:26.632881,TranStatus.F
678-VJU-388298,111073,443391,949.67,$,2023-02-03 23:13:26.632881,TranStatus.P
371-VGT-759987,258662,67518,477.35,$,2021-06-02 23:13:26.632881,TranStatus.P
356-FTV-3644,326153,155208,2496.8,$,2022-11-20 23:13:26.632881,TranStatus.P
146-ZKL-891898,662165,210195,1084.27,$,2024-03-04 23:13:26.632881,TranStatus.F
752-UCN-522272,215307,32326,2448.39,$,2021-04-04 23:13:26.632881,TranStatus.P
083-FBA-789818,837499,34954,2281.92,$,2021-08-06 23:13:26.632881,TranStatus.P
808-GCT-904591,747809,884000,1713.86,$,2021-08-25 23:13:26.632881,TranStatus.F
836-SOG-187481,149837,871820,1470.15,$,2023-08-25 23:13:26.632881,TranStatus.C
774-TPL-145304,861180,455507,790.7,$,2022-11-29 23:13:26.632881,TranStatus.C
846-NRL-766160,261581,861557,1292.2,$,2021-11-23 23:13:26.632881,TranStatus.P
151-SRN-842748,30132,488033,1888.72,$,2021-11-25 23:13:26.632881,TranStatus.C
134-OUP-452676,844335,542249,1717.29,$,2023-03-14 23:13:26.632881,TranStatus.C
943-VUO-347319,764153,669441,2119.37,$,2023-05-22 23:13:26.632881,TranStatus.F
221-TBH-7413,688343,729600,1273.56,$,2021-09-09 23:13:26.632881,TranStatus.P
456-QVD-34782,513296,955704,2295.96,$,2022-01-03 23:13:26.632881,TranStatus.P
905-RAS-197140,181333,336808,1988.19,$,2023-05-15 23:13:26.632881,TranStatus.F
038-UIT-362638,13716,40901,367.48,$,2022-09-30 23:13:26.632881,TranStatus.C
520-REU-423027,784312,535317,476.46,$,2022-07-31 23:13:26.632881,TranStatus.F
664-OOW-117341,595082,162959,2327.82,$,2022-12-09 23:13:26.632881,TranStatus.F
454-JFL-20963,35210,392602,1578.92,$,2021-05-27 23:13:26.632881,TranStatus.F
901-WGC-561798,505810,599358,765.17,$,2021-12-11 23:13:26.632881,TranStatus.P
050-PYO-125906,368016,666034,2149.22,$,2023-03-20 23:13:26.632881,TranStatus.C
853-BPO-470357,832981,868576,1330.59,$,2022-10-11 23:13:26.632881,TranStatus.P
175-IVM-172894,250454,337839,2220.76,$,2023-04-03 23:13:26.632881,TranStatus.P
417-IDK-382100,162368,772655,884.49,$,2023-01-12 23:13:26.632881,TranStatus.F
786-QUE-438003,282362,393293,1344.35,$,2022-11-02 23:13:26.632881,TranStatus.F
032-JDD-979783,263447,803701,1186.9,$,2022-05-31 23:13:26.632881,TranStatus.C
043-ONT-306093,603431,850008,2346.59,$,2021-04-14 23:13:26.632881,TranStatus.F
290-PJW-873867,390499,428652,2476.9,$,2022-02-23 23:13:26.632881,TranStatus.P
780-JXG-296693,287912,739621,1186.71,$,2022-07-25 23:13:26.632881,TranStatus.C
622-EVQ-334953,484706,512103,1620.36,$,2021-12-19 23:13:26.632881,TranStatus.C
489-PWZ-525254,429109,390439,579.05,$,2023-04-21 23:13:26.632881,TranStatus.F
360-SSC-670568,624774,593493,1136.94,$,2022-04-08 23:13:26.632881,TranStatus.C
190-HCY-386099,439775,936944,499.38,$,2021-02-06 23:13:26.632881,TranStatus.F
942-CKZ-481138,467679,943103,1076.76,$,2023-06-26 23:13:26.632881,TranStatus.P
893-OZL-731933,76922,314483,762.49,$,2022-05-18 23:13:26.632881,TranStatus.C
357-XJG-209192,652063,557529,1122.43,$,2022-04-17 23:13:26.632881,TranStatus.P
465-QQI-671967,73126,172274,1040.39,$,2021-06-01 23:13:26.632881,TranStatus.C
391-SNW-623958,784944,903271,1749.22,$,2023-12-10 23:13:26.632881,TranStatus.F
920-YLG-502172,461498,852196,798.58,$,2021-07-08 23:13:26.632881,TranStatus.F
597-XWS-45496,134707,439601,760.7,$,2021-07-06 23:13:26.632881,TranStatus.P
064-FLJ-251743,169355,672040,410.85,$,2023-04-09 23:13:26.632881,TranStatus.C
041-SYJ-545543,904882,882770,1486.78,$,2022-02-24 23:13:26.632881,TranStatus.F
432-IPO-515254,641298,597894,1979.7,$,2023-12-16 23:13:26.632881,TranStatus.P
710-WDA-397884,499291,265156,941.95,$,2021-09-16 23:13:26.632881,TranStatus.C
206-FNW-836669,867018,46896,1670.04,$,2022-08-06 23:13:26.632881,TranStatus.F
824-MMH-577868,557200,510713,1903.96,$,2023-02-15 23:13:26.632881,TranStatus.C
973-PWA-750604,715716,986314,2300.1,$,2021-04-30 23:13:26.632881,TranStatus.P
137-TGX-80006,986853,542975,1250.76,$,2022-09-01 23:13:26.632881,TranStatus.P
943-AJG-251659,667400,623537,2191.69,$,2021-12-30 23:13:26.632881,TranStatus.C
190-GUZ-645105,626661,206919,1987.83,$,2022-12-12 23:13:26.632881,TranStatus.C
028-RKZ-438823,248706,933554,544.73,$,2022-03-22 23:13:26.632881,TranStatus.P
425-CBF-999248,762301,654655,1598.16,$,2021-07-30 23:13:26.632881,TranStatus.C
689-BMY-121183,753060,184518,1779.99,$,2022-03-25 23:13:26.632881,TranStatus.P
648-YKF-659241,961635,744025,490.13,$,2021-11-05 23:13:26.632881,TranStatus.C
062-XIU-127829,841280,148666,1116.34,$,2022-03-09 23:13:26.632881,TranStatus.F
995-MKN-884596,522681,501251,822.9,$,2021-03-29 23:13:26.632881,TranStatus.P
010-MWM-358170,680582,11769,1922.06,$,2022-09-05 23:13:26.632881,TranStatus.P
285-ZTS-702448,631095,661016,1115.46,$,2021-03-22 23:13:26.632881,TranStatus.C
469-NOB-178272,800733,802570,359.71,$,2024-01-16 23:13:26.632881,TranStatus.F
043-VHA-459190,339199,571168,338.33,$,2023-12-13 23:13:26.632881,TranStatus.P
991-NKU-675770,427937,517411,862.37,$,2023-02-16 23:13:26.632881,TranStatus.C
433-FBD-582086,264740,469509,519.19,$,2021-10-27 23:13:26.632881,TranStatus.F
047-WPO-109831,5646,335169,1179.01,$,2021-11-22 23:13:26.632881,TranStatus.C
904-JUE-461682,713475,805447,2292.61,$,2022-05-08 23:13:26.632881,TranStatus.C
791-RHJ-941354,690679,999196,2164.94,$,2023-05-14 23:13:26.632881,TranStatus.P
004-OFG-904637,345628,642429,1908.15,$,2023-03-18 23:13:26.632881,TranStatus.F
485-USY-863499,394482,593641,727.09,$,2022-02-24 23:13:26.632881,TranStatus.P
134-MBJ-608847,444530,596817,1682.83,$,2021-09-15 23:13:26.632881,TranStatus.P
950-LUO-467342,934997,252048,1185.88,$,2021-12-13 23:13:26.632881,TranStatus.C
776-TBW-935062,35971,408401,767.11,$,2023-05-26 23:13:26.632881,TranStatus.P
086-DHW-778308,16491,396333,2318.56,$,2023-11-04 23:13:26.632881,TranStatus.F
012-HHA-255051,449040,201501,1054.09,$,2021-06-06 23:13:26.632881,TranStatus.P
983-XSY-363702,490914,994972,1582.11,$,2023-08-17 23:13:26.632881,TranStatus.C
364-GBO-271251,887836,736176,1322.35,$,2022-12-23 23:13:26.632881,TranStatus.P
411-NQA-281180,679171,153009,1847.96,$,2022-09-28 23:13:26.632881,TranStatus.F
952-CHI-996879,168606,864822,893.6,$,2021-08-24 23:13:26.632881,TranStatus.P
174-TLX-960833,92673,346001,2416.38,$,2022-10-24 23:13:26.632881,TranStatus.F
245-YCS-229940,680476,74764,345.88,$,2023-06-07 23:13:26.632881,TranStatus.C
891-ZEA-960885,487946,828732,2450.61,$,2021-10-17 23:13:26.632881,TranStatus.C
721-SXU-910868,696332,930185,755.11,$,2021-10-21 23:13:26.632881,TranStatus.C
442-SES-132,882610,615467,425.51,$,2021-11-14 23:13:26.632881,TranStatus.F
780-MSV-939142,468137,280327,457.15,$,2023-09-28 23:13:26.632881,TranStatus.P
164-VUI-454227,133887,742030,2439.7,$,2022-06-19 23:13:26.632881,TranStatus.F
751-NDO-283012,187897,918829,479.87,$,2021-10-28 23:13:26.632881,TranStatus.C
310-KDP-41390,948544,686618,626.76,$,2023-03-31 23:13:26.632881,TranStatus.P
959-KXG-113737,301270,730277,2328.78,$,2022-04-20 23:13:26.632881,TranStatus.F
920-XWU-275685,969797,33666,523.75,$,2022-12-20 23:13:26.632881,TranStatus.F
058-HLV-246935,859306,436336,2222.47,$,2021-09-19 23:13:26.632881,TranStatus.P
545-BUN-775338,447968,721582,2317.36,$,2022-10-30 23:13:26.632881,TranStatus.P
921-CKM-243330,423047,779784,537.81,$,2023-10-09 23:13:26.632881,TranStatus.C
223-LLC-926347,21670,843602,2346.79,$,2023-01-18 23:13:26.632881,TranStatus.F
495-HLX-632538,5539,245227,1334.08,$,2022-04-22 23:13:26.632881,TranStatus.P
375-KEC-854235,650955,649906,651.0,$,2021-07-10 23:13:26.632881,TranStatus.P
575-EXM-222073,680353,219320,1657.99,$,2022-08-12 23:13:26.632881,TranStatus.P
404-OZF-637178,724438,660020,1286.87,$,2021-10-04 23:13:26.632881,TranStatus.C
541-GVG-13015,592571,780176,1683.53,$,2023-12-10 23:13:26.632881,TranStatus.F
494-FGM-189465,164940,39135,2264.25,$,2022-09-09 23:13:26.632881,TranStatus.F
676-HIR-115823,51405,645037,2252.61,$,2023-03-01 23:13:26.632881,TranStatus.P
104-ZKN-508788,400472,607471,1927.64,$,2023-11-16 23:13:26.632881,TranStatus.C
899-KYT-145472,995304,823822,251.23,$,2022-07-24 23:13:26.632881,TranStatus.F
153-SSL-417831,672765,619653,2320.17,$,2023-12-21 23:13:26.632881,TranStatus.F
662-UYE-494357,933406,776098,892.24,$,2023-11-30 23:13:26.632881,TranStatus.F
768-AUP-98196,878491,879712,503.7,$,2021-06-03 23:13:26.632881,TranStatus.P
338-YHJ-185793,950812,578252,2491.25,$,2021-07-19 23:13:26.632881,TranStatus.F
492-WUO-574166,742747,681551,1133.23,$,2023-05-28 23:13:26.632881,TranStatus.P
406-RFS-752469,613825,646534,2212.58,$,2022-02-01 23:13:26.632881,TranStatus.P
816-COE-373661,659546,23892,1335.52,$,2022-07-06 23:13:26.632881,TranStatus.F
889-LYT-883521,470269,736548,2334.97,$,2023-02-14 23:13:26.632881,TranStatus.F
624-MDC-752197,835214,48212,789.82,$,2023-12-12 23:13:26.632881,TranStatus.C
451-EEM-149482,960695,576229,685.34,$,2021-09-25 23:13:26.632881,TranStatus.P
942-VFY-434430,764,687386,554.47,$,2022-01-22 23:13:26.632881,TranStatus.C
832-CNU-788617,116396,645118,1934.03,$,2022-01-01 23:13:26.632881,TranStatus.C
310-AQT-94631,13322,114173,1089.53,$,2021-06-12 23:13:26.632881,TranStatus.F
636-IJZ-452784,970716,28251,2369.15,$,2023-06-15 23:13:26.632881,TranStatus.C
587-JED-901743,342350,718901,1183.56,$,2023-01-09 23:13:26.632881,TranStatus.C
950-QUG-611948,708138,58453,1163.83,$,2023-04-14 23:13:26.632881,TranStatus.P
422-IJY-293120,597845,173349,841.02,$,2022-11-02 23:13:26.632881,TranStatus.F
812-JQD-286996,858055,579789,1412.77,$,2023-12-22 23:13:26.632881,TranStatus.P
956-KCN-517396,421515,413546,2034.1,$,2023-01-18 23:13:26.632881,TranStatus.C
441-SBS-928384,174258,760275,578.13,$,2021-06-20 23:13:26.632881,TranStatus.F
425-FIP-506941,635270,207591,1907.03,$,2022-03-31 23:13:26.632881,TranStatus.C
698-QMH-82761,651486,110055,794.77,$,2021-06-04 23:13:26.632881,TranStatus.F
518-DUR-374727,444293,468563,985.23,$,2023-02-05 23:13:26.632881,TranStatus.F
786-NRZ-566154,550687,720789,1098.23,$,2022-11-20 23:13:26.632881,TranStatus.C
531-IAN-7515,490615,711893,1849.27,$,2022-07-04 23:13:26.632881,TranStatus.F
448-WKH-987772,399728,552278,1980.83,$,2023-05-27 23:13:26.632881,TranStatus.C
870-CTA-672927,254619,795078,965.65,$,2022-08-18 23:13:26.632881,TranStatus.F
935-FAI-375153,478249,784205,1782.74,$,2022-07-31 23:13:26.632881,TranStatus.C
741-GPN-53521,669917,410980,539.92,$,2021-08-07 23:13:26.632881,TranStatus.P
191-BYK-154306,536681,771483,525.87,$,2021-08-18 23:13:26.632881,TranStatus.C
986-YSZ-197978,625903,565271,1389.3,$,2024-01-22 23:13:26.632881,TranStatus.C
217-QRX-993324,80159,129675,832.05,$,2021-12-20 23:13:26.632881,TranStatus.F
729-RQO-689251,939035,144894,740.72,$,2021-11-02 23:13:26.632881,TranStatus.C
888-QKQ-730646,786437,840867,1704.01,$,2023-09-20 23:13:26.632881,TranStatus.F
173-EDK-630913,892275,897889,1103.46,$,2021-11-08 23:13:26.632881,TranStatus.C
616-PWU-755453,628167,502510,1081.74,$,2023-05-05 23:13:26.632881,TranStatus.C
974-QMX-208975,627529,680966,2096.35,$,2023-09-06 23:13:26.632881,TranStatus.F
508-HOL-846685,892695,562428,365.67,$,2022-08-13 23:13:26.632881,TranStatus.F
958-ONG-421210,862324,876713,1132.27,$,2023-12-30 23:13:26.632881,TranStatus.C
465-SYM-310291,824090,672039,565.8,$,2022-10-30 23:13:26.632881,TranStatus.F
976-DMT-204473,262688,412341,2377.86,$,2024-01-18 23:13:26.632881,TranStatus.P
466-GXW-878498,429515,522591,1794.23,$,2023-10-27 23:13:26.632881,TranStatus.C
699-IBC-508109,676116,869468,1406.71,$,2023-07-06 23:13:26.632881,TranStatus.P
887-SRN-41591,585974,868683,1965.06,$,2023-05-09 23:13:26.632881,TranStatus.C
579-QKA-178794,847569,666560,1541.58,$,2022-08-16 23:13:26.632881,TranStatus.P
994-VOB-439576,519830,528574,2468.1,$,2022-02-12 23:13:26.632881,TranStatus.P
845-ALU-560744,467825,946219,1400.43,$,2023-01-04 23:13:26.632881,TranStatus.F
037-YEC-693877,678832,165024,2171.59,$,2022-05-26 23:13:26.632881,TranStatus.C
891-CJK-927794,314909,705953,477.75,$,2023-03-19 23:13:26.632881,TranStatus.F
522-JJX-382627,825523,115218,1215.27,$,2022-08-28 23:13:26.632881,TranStatus.F
