order_id,order_date,customer_id,total_order_amount,order_discount_pct,final_order_amount,customer_name,customer_country,customer_city,customer_state,customer_credit_rating,customer_premium_flag
ORD#705373931,2016-09-18 19:05:21.864598,211346,3626.12,10,3263.508,94341,Norway,Addison,Connecticut,250.89,False
ORD#705408985,2022-07-08 13:32:21.864609,34618,4361.97,15,3707.6745,144164,U.S. Virgin Islands,Elk Grove Village,Nevada,696.65,True
ORD#705444040,2018-08-03 13:27:21.864619,147582,1211.61,0,1211.61,143906,Seychelles,Buffalo Grove,Louisiana,273.31,True
ORD#705479096,2024-08-09 08:20:21.864630,127692,2022.97,0,2022.97,78544,Cape Verde,Berwyn,New York,709.83,True
ORD#705514153,2018-06-19 09:47:21.864641,172304,2432.69,0,2432.69,91656,Azerbaijan,Statesville,Missouri,100.64,True
ORD#705549211,2016-07-25 15:38:21.864652,28672,3036.41,10,2732.769,162074,Guernsey,Farmington,North Carolina,735.16,True
ORD#705584270,2018-03-26 05:13:21.864663,164336,2934.96,12,2582.7648,5961,Pitcairn Islands,East Peoria,Virginia,863.7,False
ORD#705619330,2022-09-18 23:46:21.864674,39780,3622.06,10,3259.854,113786,Micronesia,Jersey City,Missouri,665.75,True
ORD#705654391,2023-11-18 07:04:21.864685,187406,2783.96,12,2449.8848,126638,Argentina,Clarksburg,Idaho,935.04,True
ORD#705689453,2020-11-11 04:42:21.864696,98572,3155.45,10,2839.905,86368,U.S. Virgin Islands,Oak Creek,New Jersey,413.23,False
ORD#705724516,2016-04-21 16:23:21.864707,7651,1663.52,0,1663.52,7947,Panama,Danbury,Minnesota,820.8,False
ORD#705759580,2024-04-12 21:18:21.864718,180443,4932.69,15,4192.7865,26479,Montserrat,Schenectady,Louisiana,131.12,False
ORD#705794645,2021-03-18 10:54:21.864728,121426,4891.18,15,4157.503000000001,164188,Niue,Pontiac,Massachusetts,259.72,False
ORD#705829711,2020-11-19 10:30:21.864739,61091,2399.26,0,2399.26,57916,Norfolk Island,Brook Park,Oklahoma,651.31,True
ORD#705864778,2023-02-25 06:56:21.864750,189442,1905.71,0,1905.71,179055,San Marino,Hackensack,West Virginia,632.51,False
ORD#705899846,2020-02-18 05:01:21.864761,178873,1283.19,0,1283.19,126403,Ireland,Winona,Mississippi,992.3,False
ORD#705934915,2024-04-06 04:54:21.864772,201185,1810.79,0,1810.79,197786,Nigeria,Gilroy,Pennsylvania,939.68,False
ORD#705969985,2018-03-27 02:38:21.864783,120745,1756.41,0,1756.41,128242,Papua New Guinea,Garland,Arizona,795.29,True
ORD#706005056,2015-10-18 05:45:21.864793,147682,519.6,0,519.6,148710,Guatemala,Rancho Mirage,Tennessee,811.09,False
ORD#706040128,2023-02-13 13:17:21.864804,117740,1716.36,0,1716.36,152832,Somalia,Solon,Colorado,139.29,False
ORD#706075201,2019-10-26 16:26:21.864815,159438,3339.39,20,2671.512,70848,Mozambique,Tamarac,Missouri,901.76,False
ORD#706110275,2019-08-18 06:28:21.864828,62395,2867.74,0,2867.74,23175,St. Pierre & Miquelon,Holland,New Hampshire,239.3,True
ORD#706145350,2018-08-17 11:29:21.864838,153607,1727.62,0,1727.62,204202,Russia,University Park,Kentucky,570.25,False
ORD#706180426,2022-09-03 00:32:21.864849,25375,3747.97,10,3373.173,146741,Barbados,Brownsville,Nebraska,341.74,True
ORD#706215503,2022-02-26 01:23:21.864860,6859,2696.16,0,2696.16,186776,St. Vincent & Grenadines,Gardner,Delaware,522.0,True
ORD#706250581,2023-01-25 04:52:21.864871,65610,3230.75,10,2907.675,80765,Hong Kong SAR China,Crown Point,North Dakota,576.13,False
ORD#706285660,2018-11-28 10:40:21.864882,131532,3658.0,10,3292.2,168847,Belgium,Corinth,Georgia,680.3,False
ORD#706320740,2021-05-22 04:33:21.864892,215245,2126.09,0,2126.09,49844,Namibia,Brigham City,Missouri,745.9,False
ORD#706355821,2017-01-08 07:37:21.864902,195832,284.61,0,284.61,151324,Israel,Bothell,Oregon,227.67,False
ORD#706390903,2024-03-26 05:06:21.864911,35056,1780.4,0,1780.4,17683,Romania,Woodridge,Louisiana,448.17,True
ORD#706425986,2019-03-28 10:53:21.864923,177124,4889.33,15,4155.9305,28054,Tanzania,Burton,North Dakota,754.91,True
ORD#706461070,2017-01-16 21:55:21.864933,12511,793.97,0,793.97,34528,Rwanda,Woodridge,Virginia,205.29,True
ORD#706496155,2015-03-23 00:44:21.864943,60767,3869.86,20,3095.888,218620,Bolivia,Schererville,Mississippi,935.55,True
ORD#706531241,2021-04-26 05:42:21.864953,105560,4992.02,15,4243.217000000001,88798,Tanzania,Valparaiso,Massachusetts,201.37,True
ORD#706566328,2021-04-25 05:48:21.864963,72520,4135.65,15,3515.3025,215812,St. Vincent & Grenadines,Mount Juliet,West Virginia,706.24,False
ORD#706601416,2023-05-15 12:37:21.864974,86983,4774.98,15,4058.733,132993,Aruba,Augusta,Indiana,833.23,False
ORD#706636505,2021-12-18 11:18:21.864985,63211,977.83,0,977.83,131010,Timor-Leste,San Mateo,Illinois,889.96,True
ORD#706671595,2022-07-23 07:43:21.864996,213607,2891.22,12,2544.2736,187671,Nicaragua,Hialeah,Florida,908.43,False
ORD#706706686,2021-08-16 16:17:21.865007,3924,4376.51,15,3720.0335,137591,Vatican City,Oxnard,Delaware,158.57,True
ORD#706741778,2023-09-07 21:33:21.865018,9440,3459.75,10,3113.775,200178,Sudan,Pullman,Louisiana,320.77,True
ORD#706776871,2016-06-19 09:03:21.865029,75790,1321.33,0,1321.33,77551,Portugal,Birmingham,Vermont,472.46,True
ORD#706811965,2023-11-26 01:48:21.865040,137305,3448.06,20,2758.448,139617,Kuwait,Ogden,Mississippi,879.28,False
ORD#706847060,2019-01-17 12:32:21.865051,26093,1785.38,0,1785.38,87097,Wallis & Futuna,Georgetown,California,720.24,True
ORD#706882156,2019-12-23 07:11:21.865061,93091,3461.53,10,3115.3770000000004,147430,Niger,Irvine,South Carolina,156.14,False
ORD#706917253,2015-10-17 07:55:21.865072,29244,3606.16,10,3245.544,163842,Caribbean Netherlands,San Francisco,Hawaii,396.44,True
ORD#706952351,2023-03-10 01:42:21.865083,7937,2364.98,12,2081.1824,160630,Armenia,Mountlake Terrace,Hawaii,952.0,False
ORD#706987450,2019-03-06 00:43:21.865094,79971,2551.69,0,2551.69,29155,Senegal,Agawam,New York,716.78,False
ORD#707022550,2018-06-13 16:36:21.865105,205597,2803.64,12,2467.2032,28221,Congo - Brazzaville,Winchester,Iowa,962.01,False
ORD#707057651,2022-09-18 11:29:21.865116,157913,2449.76,12,2155.7888000000003,163459,Oman,Fairhope,Massachusetts,975.69,False
ORD#707092753,2017-09-22 03:38:21.865127,195999,2561.46,0,2561.46,105661,Lesotho,El Cerrito,North Dakota,176.47,False
ORD#707127856,2015-11-02 01:11:21.865138,174529,506.63,0,506.63,196134,Grenada,Clinton,Wisconsin,801.92,True
ORD#707162960,2022-03-01 01:03:21.865149,203236,922.39,0,922.39,100506,Turkmenistan,Yukon,Nevada,378.23,False
ORD#707198065,2023-10-26 08:03:21.865160,193829,4089.5,15,3476.075,209846,Mali,Loma Linda,Connecticut,527.2,False
ORD#707233171,2015-03-20 17:52:21.865174,167581,2102.8,12,1850.464,176590,Caribbean Netherlands,Mequon,Maryland,834.9,False
ORD#707268278,2017-01-18 02:32:21.865185,210824,1270.1,0,1270.1,171700,Turks & Caicos Islands,Nixa,Wyoming,767.74,True
ORD#707303386,2015-04-10 12:32:21.865196,50718,999.79,0,999.79,38529,Canary Islands,Lynn,Nebraska,345.46,True
ORD#707338495,2017-05-05 22:04:21.865207,157795,1701.02,0,1701.02,131350,Laos,Tigard,Arizona,644.55,False
ORD#707373605,2024-09-02 12:10:21.865219,25473,2708.41,0,2708.41,111776,Yemen,Huntsville,Iowa,490.78,False
ORD#707408716,2019-02-14 21:58:21.865230,146468,3594.11,10,3234.699,141708,Liberia,Tempe,Alaska,655.51,False
ORD#707443828,2016-08-27 09:03:21.865241,107706,3859.44,10,3473.496,68283,Diego Garcia,Minnetonka,Tennessee,193.37,False
ORD#707478941,2018-03-16 17:00:21.865252,198318,2662.01,12,2342.5688,37196,Nauru,Chino Hills,West Virginia,986.5,False
ORD#707514055,2021-01-06 02:17:21.865263,94906,4669.61,15,3969.1685,157866,Cayman Islands,Kankakee,Arizona,723.23,False
ORD#707549170,2020-10-12 23:44:21.865274,103058,697.8,0,697.8,70945,Djibouti,Saginaw,Idaho,731.22,True
ORD#707584286,2016-05-20 23:18:21.865289,80088,2026.47,0,2026.47,3674,Maldives,San Carlos,Utah,679.78,False
ORD#707619403,2022-08-05 18:32:21.865300,132276,919.5,0,919.5,55348,Guinea,Tallmadge,Rhode Island,167.07,False
ORD#707654521,2018-08-23 22:23:21.865311,36676,953.59,0,953.59,57466,Åland Islands,Apache Junction,Montana,240.94,True
ORD#707689640,2018-06-04 05:31:21.865322,33160,2077.53,0,2077.53,146286,Hong Kong SAR China,Rialto,Georgia,330.65,False
ORD#707724760,2019-12-15 02:46:21.865333,42345,405.06,0,405.06,89939,Turks & Caicos Islands,Starkville,West Virginia,201.38,True
ORD#707759881,2016-05-29 22:38:21.865344,169190,4458.22,15,3789.487,142601,Czech Republic,Sanger,Montana,591.55,False
ORD#707795003,2019-08-29 06:26:21.865355,137411,1402.02,0,1402.02,194830,Greece,Petaluma,Alabama,186.19,False
ORD#707830126,2022-04-02 13:02:21.865366,125401,2970.28,12,2613.8464000000004,128413,Tajikistan,Rockledge,Hawaii,853.84,False
ORD#707865250,2021-05-01 00:35:21.865377,208966,639.35,0,639.35,151855,Romania,Moorpark,Michigan,928.48,False
ORD#707900375,2015-07-14 09:14:21.865388,92216,3305.27,10,2974.743,62925,Puerto Rico,Monrovia,North Dakota,529.43,False
ORD#707935501,2017-10-12 02:13:21.865398,125846,3098.74,10,2788.866,156198,Bulgaria,Van Buren,Massachusetts,845.89,True
ORD#707970628,2020-07-10 12:30:21.865409,210030,4401.5,15,3741.275,166920,Côte d’Ivoire,Bristol,Alaska,234.73,False
ORD#708005756,2019-04-21 03:40:21.865421,83903,3941.03,10,3546.927,52414,Guatemala,Massillon,Idaho,125.95,False
ORD#708040885,2023-05-09 21:30:21.865431,185455,4633.35,15,3938.3475,41673,Bosnia & Herzegovina,Miami,Oregon,878.1,True
ORD#708076015,2017-02-19 04:02:21.865441,14197,3672.98,10,3305.682,116714,Laos,Boston,South Carolina,413.98,True
ORD#708111146,2018-12-21 05:11:21.865451,3628,2879.18,12,2533.6784,90424,Denmark,Hempstead,Idaho,824.56,True
ORD#708146278,2015-12-09 21:25:21.865461,201892,4028.43,15,3424.1655,140466,El Salvador,Naples,North Carolina,387.52,True
ORD#708181411,2017-12-15 16:46:21.865472,71324,691.55,0,691.55,212248,Syria,Ozark,Maryland,336.6,False
ORD#708216545,2023-02-13 00:35:21.865482,38825,3623.91,10,3261.519,190721,Venezuela,Morgan Hill,Idaho,790.2,False
ORD#708251680,2017-09-21 15:56:21.865492,219710,1415.56,0,1415.56,159860,Timor-Leste,Easley,New Hampshire,564.52,False
ORD#708286816,2024-01-20 11:07:21.865503,193313,1787.76,0,1787.76,164834,Mayotte,Eastpointe,Indiana,230.52,False
ORD#708321953,2016-11-27 01:03:21.865515,145996,1275.09,0,1275.09,24009,Palau,Brownsville,Virginia,533.59,True
ORD#708357091,2019-07-19 03:19:21.865526,49950,508.99,0,508.99,88544,French Guiana,Jackson,Maryland,384.83,False
ORD#708392230,2021-07-11 10:49:21.865537,103750,1654.18,0,1654.18,49780,South Korea,Northglenn,Delaware,195.86,True
ORD#708427370,2022-06-10 06:52:21.865548,51424,3182.87,10,2864.583,23062,North Korea,Burlington,Rhode Island,221.56,False
ORD#708462511,2020-01-10 11:44:21.865558,155421,3930.05,10,3537.045,100054,Sint Maarten,Redwood City,New York,560.32,True
ORD#708497653,2019-04-05 09:02:21.865569,201302,4468.26,15,3798.021,11326,Antigua & Barbuda,DeKalb,Pennsylvania,758.33,False
ORD#708532796,2017-11-15 14:18:21.865580,11015,4992.12,15,4243.302,153438,Australia,Salina,Kansas,112.74,True
ORD#708567940,2023-07-27 23:09:21.865591,86887,1364.79,0,1364.79,103326,Kiribati,Columbia Heights,New York,392.5,False
ORD#708603085,2018-01-31 02:08:21.865602,161551,2570.22,0,2570.22,83434,Andorra,Papillion,Washington,610.04,True
ORD#708638231,2017-12-26 03:30:21.865613,68887,2000.36,12,1760.3167999999998,44270,Ecuador,Taylorsville,Nebraska,809.79,False
ORD#708673378,2020-10-23 18:08:21.865625,137745,3627.76,10,3264.9840000000004,38308,Spain,Allen,Maine,342.05,True
ORD#708708526,2018-02-28 10:50:21.865636,24836,960.0,0,960.0,141901,Nauru,Lexington,Massachusetts,117.93,True
ORD#708743675,2022-07-22 02:38:21.865647,208909,3562.02,10,3205.818,203300,Iran,Oxford,Hawaii,330.31,False
ORD#708778825,2024-09-10 15:48:21.865658,204175,3558.94,20,2847.152,3271,Iceland,Cerritos,Utah,993.91,False
ORD#708813976,2019-08-28 20:20:21.865669,85793,1341.11,0,1341.11,178928,Senegal,Sugar Land,Florida,732.56,True
ORD#708849128,2018-10-15 19:53:21.865679,33489,2615.97,0,2615.97,65323,St. Martin,Roselle,Ohio,233.55,False
ORD#708884281,2023-01-28 08:30:21.865690,49671,2067.92,0,2067.92,124811,El Salvador,Matteson,Delaware,645.29,False
ORD#708919435,2017-07-01 17:10:21.865701,81406,3116.46,10,2804.8140000000003,100483,United States,Pompano Beach,New Hampshire,558.46,True
ORD#708954590,2022-09-17 06:05:21.865712,167830,528.8,0,528.8,11768,Curaçao,Beavercreek,Montana,655.32,False
ORD#708989746,2022-09-12 12:37:21.865723,25654,3502.59,10,3152.331,129469,Djibouti,Wilsonville,Delaware,403.42,True
ORD#709024903,2016-12-13 05:58:21.865734,128946,708.37,0,708.37,149336,Malta,Murray,North Carolina,720.48,True
ORD#709060061,2019-08-05 03:39:21.865745,51451,3224.72,10,2902.248,50480,Diego Garcia,Idaho Falls,Arizona,795.33,False
ORD#709095220,2021-01-16 16:05:21.865757,4838,934.19,0,934.19,167964,Aruba,Leander,Mississippi,515.17,True
ORD#709130380,2017-06-24 17:19:21.865768,203614,1899.11,0,1899.11,74044,Brunei,Clinton,Florida,258.82,True
ORD#709165541,2021-10-16 01:30:21.865779,120719,1936.2,0,1936.2,97539,Iraq,Waterloo,Illinois,928.28,False
ORD#709200703,2020-04-13 09:54:21.865789,4351,2423.81,0,2423.81,155389,Iran,Kennesaw,Georgia,209.23,True
ORD#709235866,2023-09-21 06:19:21.865800,49802,2321.87,12,2043.2456,145663,Laos,Virginia Beach,Indiana,830.27,False
ORD#709271030,2020-09-12 02:02:21.865811,156434,765.71,0,765.71,170673,Barbados,University Park,South Carolina,307.93,False
ORD#709306195,2022-06-26 02:27:21.865822,173914,3816.68,10,3435.012,38200,Sudan,Kingman,New Hampshire,533.8,False
ORD#709341361,2023-06-30 11:14:21.865833,62399,1435.66,0,1435.66,195657,French Guiana,La Habra,Minnesota,664.87,False
ORD#709376528,2022-12-04 20:46:21.865843,133606,371.42,0,371.42,65098,Croatia,Perrysburg,South Dakota,724.75,False
ORD#709411696,2016-11-09 13:29:21.865854,110471,1336.55,0,1336.55,170362,Azerbaijan,Altus,Louisiana,782.28,True
ORD#709446865,2018-01-07 04:27:21.865865,157901,2559.09,0,2559.09,126101,El Salvador,Avon,Vermont,377.88,False
ORD#709482035,2024-09-04 18:36:21.865876,198414,3320.12,10,2988.108,111344,Senegal,Moreno Valley,New Mexico,720.36,True
ORD#709517206,2016-01-25 07:17:21.865887,17870,3043.09,10,2738.781,87241,Luxembourg,Plymouth,Alaska,837.05,True
ORD#709552378,2020-01-08 19:05:21.865897,30719,2203.95,0,2203.95,181523,Israel,Sedalia,New York,375.56,True
ORD#709587551,2020-06-25 01:11:21.865906,65567,1592.49,0,1592.49,108068,Morocco,Rochester Hills,Alabama,162.93,True
ORD#709622725,2022-04-28 07:07:21.865916,68711,1074.42,0,1074.42,4861,South Sudan,North Richland Hills,Massachusetts,619.98,True
ORD#709657900,2021-09-10 15:31:21.865926,134883,773.54,0,773.54,162916,Kazakhstan,National City,Minnesota,957.34,False
ORD#709693076,2018-11-16 20:48:21.865936,79355,3900.71,10,3510.639,183849,Georgia,Leander,Idaho,672.58,False
ORD#709728253,2019-01-04 14:53:21.865946,74822,2707.79,12,2382.8552,83629,Papua New Guinea,Claremore,Connecticut,835.37,False
ORD#709763431,2022-11-12 00:10:21.865955,122607,3605.31,10,3244.779,74896,Palestinian Territories,Chester,Louisiana,381.87,True
ORD#709798610,2023-01-11 05:16:21.865966,131347,1302.56,0,1302.56,61581,Burkina Faso,Beaverton,Pennsylvania,241.89,False
ORD#709833790,2023-07-08 21:46:21.865977,115490,2654.77,0,2654.77,116654,Netherlands,Murrieta,California,115.16,True
ORD#709868971,2017-08-04 21:50:21.865988,40747,2954.49,12,2599.9512,27006,Montserrat,Clemmons,Nebraska,926.81,False
ORD#709904153,2022-06-15 09:33:21.865998,65951,3689.61,10,3320.6490000000003,86137,Maldives,Takoma Park,New Mexico,716.82,False
ORD#709939336,2021-09-27 03:12:21.866009,85209,3796.98,20,3037.584,140972,Chile,San Angelo,Utah,947.37,False
ORD#709974520,2020-08-09 00:48:21.866020,210602,1081.15,0,1081.15,200218,Costa Rica,Gladstone,Illinois,235.83,False
ORD#710009705,2019-08-16 07:23:21.866031,14372,326.67,0,326.67,89069,Spain,Lewisville,Illinois,965.12,True
ORD#710044891,2022-04-28 16:06:21.866042,90185,3576.57,10,3218.913,171578,Macedonia,Shoreview,Washington,636.49,True
ORD#710080078,2024-04-27 02:27:21.866052,190902,2523.6,0,2523.6,111672,Wallis & Futuna,Shakopee,Oregon,206.04,True
ORD#710115266,2017-01-11 11:21:21.866064,48030,2863.82,0,2863.82,98086,Bhutan,Wylie,New Jersey,532.19,True
ORD#710150455,2016-09-12 20:55:21.866075,40713,3973.19,10,3575.871,14360,Brunei,Delray Beach,Oklahoma,116.51,False
ORD#710185645,2020-02-15 08:56:21.866086,94957,1740.55,0,1740.55,90894,Anguilla,Leominster,North Dakota,118.27,False
ORD#710220836,2015-04-29 09:58:21.866097,10486,2789.83,0,2789.83,113841,Bermuda,Darien,Michigan,350.57,False
ORD#710256028,2020-07-09 10:00:21.866108,73142,4041.69,15,3435.4365,135398,Denmark,East Cleveland,Hawaii,714.44,True
ORD#710291221,2021-05-31 22:41:21.866119,195454,3612.44,10,3251.196,82905,Oman,Detroit,California,588.17,False
ORD#710326415,2021-09-09 06:02:21.866130,37198,1646.96,0,1646.96,60284,Barbados,Mooresville,Missouri,844.19,True
ORD#710361610,2016-01-12 22:42:21.866140,62657,337.69,0,337.69,139721,Tristan da Cunha,Brandon,Oregon,613.7,True
ORD#710396806,2015-08-14 05:42:21.866151,206911,3366.24,10,3029.616,187462,Falkland Islands,Surprise,Missouri,132.42,True
ORD#710432003,2019-11-26 17:55:21.866162,14165,399.65,0,399.65,190423,Serbia,Rock Island,Pennsylvania,565.02,True
ORD#710467201,2023-06-26 08:43:21.866173,117491,3006.3,10,2705.67,185359,Hong Kong SAR China,Bullhead City,West Virginia,215.85,True
ORD#710502400,2021-10-24 07:32:21.866183,186901,1654.03,0,1654.03,60786,Mali,Fort Dodge,Idaho,441.22,True
ORD#710537600,2023-10-15 13:54:21.866195,48589,4370.12,15,3714.602,113096,Liechtenstein,Bartlett,Kansas,334.9,False
ORD#710572801,2024-04-14 06:25:21.866209,181677,1187.36,0,1187.36,214600,Diego Garcia,Wake Forest,South Carolina,246.53,False
ORD#710608003,2024-12-14 00:27:21.866220,117804,4188.5,15,3560.225,130358,French Guiana,Wheeling,New Hampshire,889.22,True
ORD#710643206,2020-09-12 12:43:21.866231,3569,2945.5,0,2945.5,127929,Cocos,Searcy,Oregon,674.99,True
ORD#710678410,2024-11-14 00:59:21.866242,138336,2309.53,0,2309.53,165862,Guernsey,Dixon,Maryland,588.29,False
ORD#710713615,2021-07-29 07:58:21.866253,82827,1847.09,0,1847.09,177097,Tonga,Scarsdale,South Carolina,950.18,True
ORD#710748821,2020-04-16 22:56:21.866264,116145,4724.36,15,4015.706,177257,Sweden,Champlin,Indiana,302.66,True
ORD#710784028,2017-07-15 13:20:21.866275,177143,2015.56,0,2015.56,156305,Lesotho,Decatur,California,151.51,False
ORD#710819236,2017-11-16 18:56:21.866286,121301,4109.32,15,3492.922,72949,Central African Republic,Hopkinsville,Missouri,316.6,True
ORD#710854445,2020-06-17 08:26:21.866297,87143,3109.18,10,2798.262,59304,Togo,Minot,Alabama,112.8,False
ORD#710889655,2018-11-15 08:32:21.866307,216214,1899.25,0,1899.25,13566,Sierra Leone,Sacramento,Connecticut,434.39,True
ORD#710924866,2019-02-25 08:15:21.866318,86092,2312.74,0,2312.74,193720,Bulgaria,Melrose Park,Idaho,382.54,False
ORD#710960078,2020-06-23 09:53:21.866330,198509,2787.75,0,2787.75,16708,Nicaragua,Prescott,Maryland,537.64,True
ORD#710995291,2021-08-06 22:34:21.866341,28376,3747.75,10,3372.975,121465,Japan,Cicero,Louisiana,598.53,True
ORD#711030505,2020-10-05 05:49:21.866352,145703,4462.09,25,3346.5675,89019,Afghanistan,Ruston,Michigan,942.52,True
ORD#711065720,2021-12-15 01:43:21.866363,127837,1042.78,0,1042.78,119666,Vanuatu,Junction City,Colorado,978.83,False
ORD#711100936,2023-03-22 04:12:21.866374,137537,1161.84,0,1161.84,81081,Bolivia,Stamford,Connecticut,887.77,True
ORD#711136153,2020-12-27 14:32:21.866385,196122,3567.13,10,3210.417,50594,Northern Mariana Islands,Saratoga Springs,Nevada,449.02,False
ORD#711171371,2023-12-04 02:42:21.866395,192725,2153.42,0,2153.42,150074,Ukraine,Plattsburgh,Nevada,419.75,False
ORD#711206590,2024-09-28 23:58:21.866404,16918,2762.01,0,2762.01,147096,Saudi Arabia,Tukwila,Arizona,640.91,False
ORD#711241810,2016-01-31 13:20:21.866414,199409,742.96,0,742.96,24110,Nepal,Washington,Utah,489.51,True
ORD#711277031,2020-05-17 00:10:21.866424,160027,912.03,0,912.03,65203,Costa Rica,South El Monte,Tennessee,666.33,True
ORD#711312253,2015-07-12 00:39:21.866434,177810,3077.25,10,2769.525,181850,South Korea,Kernersville,Louisiana,308.03,True
ORD#711347476,2021-03-10 07:46:21.866444,212226,1696.71,0,1696.71,194107,Turkmenistan,Chula Vista,Missouri,185.4,False
ORD#711382700,2019-11-30 13:53:21.866453,51283,3464.8,10,3118.32,43032,Hong Kong SAR China,Alvin,Maryland,302.42,False
ORD#711417925,2022-07-26 01:44:21.866464,12796,1405.01,0,1405.01,66927,St. Pierre & Miquelon,Cedar Rapids,Oklahoma,792.75,True
ORD#711453151,2021-02-23 19:19:21.866475,207040,2615.61,0,2615.61,42677,Svalbard & Jan Mayen,Sugar Hill,Vermont,350.97,True
ORD#711488378,2022-06-15 01:53:21.866485,118068,4995.47,15,4246.1495,107612,Indonesia,Lynbrook,Massachusetts,451.12,True
ORD#711523606,2020-03-31 16:48:21.866497,186898,4332.59,15,3682.7015,50023,Diego Garcia,South Holland,Nebraska,365.49,True
ORD#711558835,2023-03-26 00:48:21.866508,28547,674.17,0,674.17,103498,Hong Kong SAR China,Dodge City,Nevada,737.88,True
ORD#711594065,2024-01-11 17:25:21.866518,167135,1392.51,0,1392.51,209308,Iraq,Point Pleasant,Texas,692.11,True
ORD#711629296,2021-06-08 20:49:21.866529,182642,2027.03,0,2027.03,12024,French Guiana,Farmington Hills,Virginia,602.7,True
ORD#711664528,2015-12-09 00:57:21.866540,9653,2817.5,0,2817.5,183642,Mauritania,Wildwood,Wyoming,461.14,False
ORD#711699761,2020-05-13 09:33:21.866551,157387,2054.55,0,2054.55,176394,Vietnam,Boca Raton,Washington,214.93,False
ORD#711734995,2023-03-06 22:48:21.866562,82818,412.6,0,412.6,217718,Turks & Caicos Islands,Deer Park,Arizona,237.74,True
ORD#711770230,2015-05-13 18:54:21.866572,212712,4585.13,15,3897.3605,30156,Sri Lanka,Marysville,Arizona,586.88,True
ORD#711805466,2018-08-31 12:32:21.866583,95674,324.93,0,324.93,40912,Lithuania,Dayton,Kentucky,315.91,True
ORD#711840703,2019-01-09 07:14:21.866594,161077,1956.19,0,1956.19,68591,Laos,Rowlett,Indiana,448.73,True
ORD#711875941,2023-10-09 02:46:21.866605,61620,1601.75,0,1601.75,3738,Cyprus,Butte-Silver Bow,Maine,834.96,False
ORD#711911180,2024-11-01 20:47:21.866616,76554,4755.39,15,4042.0815,175187,Benin,Tamarac,Minnesota,429.55,False
ORD#711946420,2015-12-05 00:25:21.866627,18931,3420.43,10,3078.387,137435,Maldives,Elk River,Indiana,523.54,False
ORD#711981661,2024-12-09 19:11:21.866638,20493,1127.45,0,1127.45,63149,Portugal,Forest Grove,Kansas,809.15,False
ORD#712016903,2022-10-01 10:03:21.866649,158877,1977.97,0,1977.97,40005,United States,Van Buren,North Dakota,705.29,True
ORD#712052146,2019-07-07 22:48:21.866661,78195,1052.15,0,1052.15,83196,Caribbean Netherlands,Greer,Vermont,212.78,False
ORD#712087390,2017-05-27 23:01:21.866673,43362,728.73,0,728.73,43057,Bhutan,North Ridgeville,Alabama,178.35,False
ORD#712122635,2020-09-28 02:58:21.866684,152517,812.0,0,812.0,196838,Martinique,Los Angeles,North Carolina,615.02,True
ORD#712157881,2024-07-27 18:00:21.866695,41121,1816.3,0,1816.3,84395,British Virgin Islands,Alhambra,Georgia,989.65,False
ORD#712193128,2020-04-22 05:01:21.866706,81401,4106.17,15,3490.2445,54469,Macedonia,Winter Springs,Hawaii,447.58,True
ORD#712228376,2020-08-01 23:02:21.866716,122377,919.62,0,919.62,15195,Burkina Faso,Janesville,Nebraska,378.35,True
ORD#712263625,2020-10-20 19:10:21.866727,211508,3760.18,10,3384.162,16017,São Tomé & Príncipe,Country Club Hills,Maryland,696.41,True
ORD#712298875,2024-12-11 11:38:21.866738,148267,4778.74,15,4061.929,133918,Syria,Broken Arrow,South Dakota,617.48,True
ORD#712334126,2016-05-22 09:50:21.866749,178337,4784.71,15,4067.0035,212101,Denmark,Lehi,Maryland,445.96,False
ORD#712369378,2022-07-18 02:52:21.866760,206692,795.2,0,795.2,185196,Romania,Coon Rapids,Colorado,873.96,False
ORD#712404631,2018-05-26 04:16:21.866771,91121,2803.51,0,2803.51,29425,Mongolia,Columbia Heights,Connecticut,155.4,True
ORD#712439885,2020-08-04 22:14:21.866782,105390,3250.88,10,2925.792,2850,Comoros,Cartersville,Georgia,208.31,False
ORD#712475140,2018-04-22 11:29:21.866792,21895,4825.72,15,4101.862,35648,Cuba,Bethel Park,Utah,356.42,False
ORD#712510396,2015-12-08 12:08:21.866803,59531,2047.83,0,2047.83,92134,Chad,Cape Girardeau,Louisiana,284.56,True
ORD#712545653,2017-02-16 09:57:21.866815,64139,4639.1,15,3943.2350000000006,192254,Oman,Los Angeles,Washington,311.34,False
ORD#712580911,2019-09-19 07:34:21.866826,117330,2813.03,12,2475.4664,101597,French Polynesia,Talladega,Arkansas,957.12,True
ORD#712616170,2017-01-03 09:41:21.866837,45661,2370.01,0,2370.01,131016,Kosovo,Ontario,Maryland,595.47,False
ORD#712651430,2015-10-13 10:54:21.866847,121977,4759.32,15,4045.422,213813,St. Kitts & Nevis,Paramount,Florida,394.64,False
ORD#712686691,2023-01-30 02:51:21.866858,200879,2126.53,0,2126.53,42014,Kazakhstan,Battle Ground,Maryland,442.23,True
ORD#712721953,2022-08-31 02:39:21.866869,46366,1016.95,0,1016.95,60912,Solomon Islands,Johns Creek,California,479.91,False
ORD#712757216,2016-03-06 03:58:21.866880,92861,2444.86,12,2151.4768000000004,23120,New Zealand,Hialeah Gardens,Maryland,825.32,True
