order_id,shipment_date,invoice_number,shipment_from_city,shipment_to_city,invoice_amount
ORD#1057500581,2023-09-29 01:32:34.234412,AZCG7778-514,Fuquay-Varina,Visalia,1248.87
ORD#1057543628,2023-08-12 00:44:34.234424,OCHD3897-335,Kaysville,Franklin Park,293.37
ORD#1057586676,2017-10-20 04:01:34.234435,VAPP8333-038,Englewood,Folsom,2151.21
ORD#1057629725,2019-06-08 11:18:34.234446,OSBL7322-913,West Memphis,Corcoran,1102.02
ORD#1057672775,2019-08-30 06:28:34.234457,EVBI0279-378,Hollister,Philadelphia,2776.62
ORD#1057715826,2021-10-13 14:26:34.234470,UJUS6565-929,Belle Glade,Westland,3564.7740000000003
ORD#1057758878,2023-08-23 20:25:34.234481,HIYR2074-340,Paso Robles,Avenal,2982.63
ORD#1057801931,2017-07-08 10:32:34.234493,TDSE8892-875,Leavenworth,Rexburg,1854.66
ORD#1057844985,2017-09-21 18:18:34.234504,NQVB1885-732,Pickerington,Tuscaloosa,3443.616
ORD#1057888040,2017-11-03 07:13:34.234515,WIIB9482-357,Fort Lauderdale,La Vista,2588.59
ORD#1057931096,2024-01-08 00:01:34.234526,WXGP8770-868,Gardner,Golden,2631.02
ORD#1057974153,2022-09-24 17:06:34.234537,YOLQ6084-005,West Valley City,Battle Creek,1330.9
ORD#1058017211,2018-09-26 11:01:34.234548,ZHIY4793-787,Reno,Freeport,4065.414
ORD#1058060270,2022-11-25 14:10:34.234559,BGAA6231-751,College Station,Bowling Green,765.33
ORD#1058103330,2016-12-24 06:51:34.234570,KNSD8938-612,Chaska,Naugatuck,3408.5935
ORD#1058146391,2018-07-22 11:47:34.234584,OOAF7465-376,Montclair,Milledgeville,2134.45
ORD#1058189453,2019-01-04 11:01:34.234596,YRRL3063-775,Mundelein,Royal Oak,1148.93
ORD#1058232516,2019-08-11 17:34:34.234606,IEIW0542-086,Cheyenne,Tukwila,2717.37
ORD#1058275580,2017-09-28 09:40:34.234617,EYAM6841-428,Troy,Baldwin Park,2126.34
ORD#1058318645,2020-04-12 09:04:34.234628,NHHR3624-568,Glendora,Norco,1346.35
ORD#1058361711,2019-07-02 08:00:34.234639,THHZ6942-848,Moses Lake,Niles,2739.051
ORD#1058404778,2022-10-05 16:10:34.234650,DCWP2736-522,Round Rock,Geneva,370.05
ORD#1058447846,2022-02-09 14:38:34.234661,YTWE2123-232,Draper,Elizabethtown,2802.96
ORD#1058490915,2017-05-28 09:40:34.234672,SRSK8080-164,DeSoto,Milledgeville,3465.909
ORD#1058533985,2015-07-28 09:26:34.234682,RUPC2367-989,McAllen,Grapevine,2595.4632
ORD#1058577056,2022-03-14 21:20:34.234692,NJBX7287-984,New Castle,Utica,3221.1270000000004
ORD#1058620128,2021-06-24 11:20:34.234701,QWIJ5322-613,Great Falls,Blythe,2980.87
ORD#1058663201,2019-06-01 15:28:34.234711,STFT6607-734,Coachella,Glendale,2625.44
ORD#1058706275,2019-01-28 16:19:34.234721,LYYR6123-311,Ossining,Lake Jackson,1714.16
ORD#1058749350,2017-06-15 05:45:34.234731,NDIA5136-132,Banning,Knoxville,2254.26
ORD#1058792426,2018-12-09 21:16:34.234741,YVYE8668-751,Prescott Valley,Mountain Brook,3204.405
ORD#1058835503,2024-10-19 02:29:34.234752,XEPP1266-661,Des Moines,Nogales,1907.93
ORD#1058878581,2023-11-04 10:14:34.234762,PTNW7485-956,Plano,La Mesa,4144.370499999999
ORD#1058921660,2016-04-06 12:37:34.234772,XVIK1306-258,Emporia,Tiffin,1648.35
ORD#1058964740,2021-01-18 18:20:34.234781,GWKL5757-775,Burien,Attleboro,596.83
ORD#1059007821,2019-12-02 11:01:34.234792,LKBL6224-443,Point Pleasant,Round Lake Beach,2297.83
ORD#1059050903,2019-02-11 04:14:34.234803,OSAY9529-080,Fountain Hills,Del City,880.34
ORD#1059093986,2020-02-28 12:56:34.234814,DBPW9914-987,Bristol,Seal Beach,1881.91
ORD#1059137070,2016-11-23 20:27:34.234825,MVSM9564-731,Wasco,El Reno,3708.567000000001
ORD#1059180155,2017-03-31 07:31:34.234836,RGPS6685-315,Revere,Dearborn Heights,1373.02
ORD#1059223241,2015-11-18 06:43:34.234848,KRVC9039-418,West Fargo,Temecula,1573.93
ORD#1059266328,2016-03-06 11:59:34.234858,LFPA2234-943,Waterbury,Chambersburg,3536.199
ORD#1059309416,2022-01-20 17:14:34.234869,VIZS5720-441,Rapid City,Loveland,3494.333
ORD#1059352505,2017-08-02 07:43:34.234880,PFUI4927-002,Fairfield,San Diego,927.76
ORD#1059395595,2021-02-19 09:06:34.234891,GIOU6151-831,Valdosta,Summit,3180.726
ORD#1059438686,2024-06-21 01:10:34.234902,WFVV3957-780,Hermosa Beach,Statesville,3167.94
ORD#1059481778,2022-11-22 23:24:34.234913,HOSD1917-113,Frederick,Melrose,3013.857
ORD#1059524871,2020-12-29 13:20:34.234924,BWJA2782-207,Wenatchee,Bartlett,2898.4590000000003
ORD#1059567965,2022-02-14 20:22:34.234935,LCWB2142-756,Oxford,Montebello,2339.86
ORD#1059611060,2021-07-30 16:04:34.234946,JTCZ8133-074,Owasso,Riverton,3199.437
ORD#1059654156,2023-11-27 20:51:34.234957,TVXG5937-177,Mount Prospect,Sanford,1028.54
ORD#1059697253,2024-01-04 07:14:34.234968,JKPN4413-530,Americus,Nicholasville,1289.87
ORD#1059740351,2018-12-30 05:51:34.234979,XXNI0850-407,Davenport,Kernersville,2375.2
ORD#1059783450,2022-03-26 03:48:34.234990,BXGA5529-509,Miami,Xenia,2320.6656
ORD#1059826550,2015-08-29 19:08:34.235001,YRDD9065-978,Dayton,Springdale,2661.2
ORD#1059869651,2017-07-16 05:50:34.235012,FKSB0624-855,Elyria,Griffin,2542.18
ORD#1059912753,2016-06-17 15:58:34.235023,CXVS9105-486,University City,Altoona,3723.663
ORD#1059955856,2020-11-21 05:28:34.235034,JHQW5486-929,Acworth,San Jose,718.29
ORD#1059998960,2018-10-08 09:47:34.235047,LVTK8538-926,Algonquin,Staunton,3095.919
ORD#1060042065,2020-10-10 21:47:34.235059,YPPD3526-707,Centerville,Louisville,3467.4475
ORD#1060085171,2023-09-05 16:37:34.235071,YSSJ8336-024,Ellensburg,Brigham City,1666.9
ORD#1060128278,2024-06-01 05:15:34.235082,LTWP4409-437,Muskogee,Berkeley,308.98
ORD#1060171386,2018-06-23 12:36:34.235093,HAYH4309-216,Titusville,Norwood,1315.67
ORD#1060214495,2015-07-06 00:32:34.235104,ANFB3836-792,Rancho Cordova,Hastings,2173.45
ORD#1060257605,2021-08-31 13:52:34.235115,AMIF2197-778,Staunton,Chillicothe,2844.07
ORD#1060300716,2015-10-06 09:09:34.235126,VEQT0128-323,Norman,Milwaukie,1632.67
ORD#1060343828,2022-05-28 20:16:34.235136,GXWX9019-565,Waynesboro,Waco,1139.06
ORD#1060386941,2022-07-08 22:13:34.235148,JENV7625-449,Tallmadge,Elkhart,2413.13
ORD#1060430055,2018-06-28 13:17:34.235159,NAFB0548-491,Carlisle,La Puente,3483.945
ORD#1060473170,2017-01-17 04:35:34.235170,RKMB2461-148,West Haven,Cudahy,3064.245
ORD#1060516286,2019-05-04 19:27:34.235180,LLHT9541-718,Lemon Grove,Herndon,749.14
ORD#1060559403,2024-09-02 15:17:34.235190,QESL8584-058,Providence,Leominster,884.4
ORD#1060602521,2021-06-18 22:00:34.235200,CSDS9111-203,Danville,Pomona,4072.826000000001
ORD#1060645640,2025-01-03 05:20:34.235210,HGOX7057-372,Dallas,Pensacola,3383.271
ORD#1060688760,2021-11-28 07:24:34.235219,OTBG0533-467,Roseburg,Leesburg,3421.41
ORD#1060731881,2017-05-17 09:17:34.235229,UGTK7994-125,Martinsburg,Reynoldsburg,4008.073
ORD#1060775003,2020-04-23 12:30:34.235239,GYZS1395-981,Queen Creek,Lynchburg,1578.21
ORD#1060818126,2022-11-06 18:44:34.235249,OVFV6475-202,Kingsport,Cuyahoga Falls,2786.58
ORD#1060861250,2016-01-02 20:34:34.235259,KOEX9831-382,Rocky River,Bryan,2894.42
ORD#1060904375,2023-11-04 08:39:34.235269,GAFC7817-794,Shakopee,Cocoa,3630.9365
ORD#1060947501,2023-08-25 12:58:34.235280,HQES8674-498,San Juan Capistrano,Largo,3767.336
ORD#1060990628,2016-03-11 04:34:34.235291,VUOB9202-589,Laramie,Arcata,2961.11
ORD#1061033756,2020-01-28 00:17:34.235302,BNHH1823-735,Hot Springs,Berkeley,4076.498
ORD#1061076885,2016-01-06 09:17:34.235313,XOVS9911-413,Fort Worth,Noblesville,388.88
ORD#1061120015,2016-06-23 12:42:34.235324,PSBE8603-283,Ormond Beach,Tahlequah,3475.242
ORD#1061163146,2020-11-22 10:40:34.235337,KHZM9052-555,Redondo Beach,Greensboro,1716.78
ORD#1061206278,2015-10-03 12:40:34.235349,FVLS3326-922,Wenatchee,Grapevine,601.43
ORD#1061249411,2017-06-02 21:25:34.235360,SAHL1594-533,Lawrence,Tuscaloosa,2978.5950000000003
ORD#1061292545,2018-06-05 08:37:34.235371,CMWB7625-833,McAllen,Wilmette,3379.23
ORD#1061335680,2021-02-25 16:34:34.235383,ZKAG1058-118,Lawrenceville,Franklin,1609.78
ORD#1061378816,2022-04-26 08:25:34.235396,SDCX0554-991,Monterey Park,South St. Paul,732.7
ORD#1061421953,2018-08-14 22:55:34.235408,JPCW1363-730,Eugene,Jackson,3352.0950000000003
ORD#1061465091,2024-06-05 06:51:34.235422,NGXE3271-353,Bossier City,Bellwood,1763.4584
ORD#1061508230,2017-01-10 00:31:34.235436,BHLQ6816-214,Hendersonville,Hammond,3796.457
ORD#1061551370,2015-10-26 22:11:34.235447,YADZ0692-065,Newport,Fort Walton Beach,2435.06
ORD#1061594511,2024-03-08 19:07:34.235459,OYMW0856-226,Eureka,Goodlettsville,1006.55
ORD#1061637653,2016-02-25 02:14:34.235471,OHOO0419-839,Lancaster,Twinsburg,3350.736
ORD#1061680796,2015-11-03 10:38:34.235482,PPEH0829-707,East Ridge,Machesney Park,3198.825
ORD#1061723940,2024-03-16 12:34:34.235493,EBPH1222-159,Middletown,Clarksdale,3598.5240000000003
ORD#1061767085,2024-09-30 06:44:34.235504,MHUM2706-413,Seymour,North Las Vegas,3005.289
ORD#1061810231,2016-08-06 15:23:34.235516,XGMG2271-893,Kirksville,Gainesville,1577.83
ORD#1061853378,2024-10-08 00:14:34.235528,FIGJ1386-259,Morgan Hill,Redding,3992.3395
ORD#1061896526,2016-10-11 14:39:34.235538,PFPS9552-019,Carlsbad,Denison,3560.922
ORD#1061939675,2016-10-08 17:29:34.235549,SIJN6032-799,Cutler Bay,Massillon,670.41
ORD#1061982825,2015-11-06 02:10:34.235560,SICB0016-286,Kernersville,Creve Coeur,2073.4208
ORD#1062025976,2015-08-05 12:44:34.235571,IWBE7920-393,Bell,Christiansburg,3788.093
ORD#1062069128,2023-08-17 15:12:34.235582,HAWM6298-571,Anaheim,North Olmsted,1602.38
ORD#1062112281,2019-07-26 21:32:34.235593,DOZX8836-689,Vancouver,Pasadena,3230.946
ORD#1062155435,2023-10-11 05:02:34.235604,SGKC3841-211,Euclid,Salem,3829.811
ORD#1062198590,2023-08-11 06:04:34.235615,CYNG9179-732,Colorado Springs,St. Paul,2071.68
ORD#1062241746,2024-05-31 04:45:34.235626,QPYD9840-529,North Platte,Shreveport,1331.69
ORD#1062284903,2021-02-28 16:31:34.235637,ECDM6881-674,Missouri City,Honolulu,1898.29
ORD#1062328061,2021-04-29 16:09:34.235648,QRXA6876-295,Valparaiso,Laurel,2874.72
ORD#1062371220,2022-11-23 03:19:34.235661,EDFE5573-347,Santee,Meriden,2837.043
ORD#1062414380,2017-03-18 06:54:34.235672,ODLL5433-984,Edwardsville,Eagle Pass,1238.98
ORD#1062457541,2016-11-11 10:05:34.235682,TLPN5298-585,Wyandotte,Highland,4055.7835
ORD#1062500703,2017-01-01 09:15:34.235692,WUGN0709-976,Sand Springs,Roswell,2784.77
ORD#1062543866,2024-12-02 10:42:34.235702,RWLE3846-695,Costa Mesa,Universal City,3495.625
ORD#1062587030,2016-02-15 10:44:34.235712,TIYI3219-971,Pinole,Arroyo Grande,1329.9
ORD#1062630195,2022-09-04 08:43:34.235722,GUHP8819-733,McMinnville,Matthews,2056.0
ORD#1062673361,2020-10-14 16:09:34.235732,ACEE7998-135,Cedar Hill,Farmers Branch,942.81
ORD#1062716528,2024-09-06 23:24:34.235741,GAWI0418-322,El Centro,Canton,933.23
ORD#1062759696,2024-05-30 11:41:34.235751,MGZE3720-666,Stillwater,Casper,2634.17
ORD#1062802865,2018-10-17 06:29:34.235761,NSHV8050-317,Ponca City,Ocala,1154.42
ORD#1062846035,2024-04-22 08:08:34.235771,TBPY1879-527,North Little Rock,Binghamton,734.1
ORD#1062889206,2017-03-05 12:26:34.235781,DVLJ7717-756,College Park,Hendersonville,330.62
ORD#1062932378,2015-08-19 14:17:34.235792,JYTY6210-187,Holland,San Luis,1919.63
ORD#1062975551,2017-10-28 21:12:34.235803,ONAX3469-198,Antioch,Hemet,3024.585
ORD#1063018725,2016-10-09 07:29:34.235814,TMXS1520-435,Goodlettsville,Culver City,2429.79
ORD#1063061900,2021-03-15 09:19:34.235825,CAWY7322-121,Benbrook,Munster,3433.1755000000003
ORD#1063105076,2022-06-08 07:44:34.235836,FFYK1554-350,Southaven,Redmond,1341.22
ORD#1063148253,2021-07-26 02:49:34.235847,WBHH8844-544,Summerville,Grayslake,1775.95
ORD#1063191431,2020-11-27 11:41:34.235858,XVYT0782-324,De Pere,Dinuba,1882.3
ORD#1063234610,2023-10-30 06:23:34.235869,GWWA1709-062,Inver Grove Heights,Poway,3762.9245
ORD#1063277790,2018-12-30 15:03:34.235879,LVBI9760-891,Suffolk,Sterling Heights,3416.76
ORD#1063320971,2023-01-14 06:39:34.235891,OFVV5038-711,Pleasant Hill,Colorado Springs,1176.3
ORD#1063364153,2016-11-21 08:31:34.235901,KYZN4176-835,Paramus,Hemet,920.47
ORD#1063407336,2016-12-01 06:54:34.235912,HYNQ7238-551,Cutler Bay,Berwyn,3668.1835
ORD#1063450520,2015-09-20 16:06:34.235923,VJCK6700-323,Casa Grande,Beckley,686.09
ORD#1063493705,2017-05-12 21:01:34.235935,EUSF2971-349,Syracuse,Kenmore,359.74
ORD#1063536891,2022-07-13 05:04:34.235946,RXFX7951-481,Lakeville,Oregon,2935.528
ORD#1063580078,2024-02-24 11:08:34.235956,QIXF2083-611,Stillwater,Winter Park,2205.32
ORD#1063623266,2018-04-20 05:31:34.235972,MHUV1547-853,Junction City,Southaven,1861.64
ORD#1063666455,2024-08-04 06:32:34.235983,VMRC3934-589,Mercer Island,Caldwell,4064.105
ORD#1063709645,2016-02-01 10:14:34.235993,NFHM0790-330,Northampton,Riverbank,3671.19
ORD#1063752836,2019-09-28 06:43:34.236005,TXIH6061-173,McHenry,Fort Wayne,3174.9210000000003
ORD#1063796028,2015-06-17 02:07:34.236016,GEQG7793-426,Valdosta,Sherwood,2660.99
ORD#1063839221,2023-01-26 05:07:34.236027,ERJS1600-691,Walnut,Sparks,3307.806
ORD#1063882415,2016-02-16 19:55:34.236039,CVQY3133-894,North Plainfield,Foster City,1007.22
ORD#1063925610,2024-01-10 06:15:34.236050,EYZR1619-988,Oro Valley,Bremerton,1558.62
ORD#1063968806,2020-11-24 13:22:34.236061,FZVD2849-475,Temple Terrace,Lake Forest,3411.6025
ORD#1064012003,2021-05-25 16:13:34.236080,NFQH1690-036,Kankakee,Ozark,2770.2
ORD#1064055201,2020-06-11 17:55:34.236092,ZXSC5813-614,Spartanburg,Hilton Head Island,3133.638
ORD#1064098400,2021-05-02 22:55:34.236106,RBEM0387-462,Huber Heights,Paducah,3942.232
ORD#1064141600,2015-05-28 04:15:34.236119,MRRT6172-447,Sandy,Mokena,2889.027
ORD#1064184801,2024-09-11 13:09:34.236130,YMGO7105-925,Gadsden,Pleasant Grove,3672.153
ORD#1064228003,2022-10-06 04:13:34.236141,XSPE8721-851,Elkhart,Lexington,2320.32
ORD#1064271206,2015-06-15 08:16:34.236152,VMXQ6862-042,Helena,Glassboro,2368.46
ORD#1064314410,2018-12-02 03:42:34.236163,DABE6354-180,Centennial,Park Forest,1365.42
ORD#1064357615,2022-10-14 14:02:34.236175,ZUYF3853-575,San Juan Capistrano,Munster,2800.485
ORD#1064400821,2024-09-15 19:18:34.236186,IUKR4266-743,Bridgeport,Oro Valley,3183.152
ORD#1064444028,2021-07-18 12:54:34.236196,TZGH8183-765,Carmel,Aliso Viejo,3684.155
ORD#1064487236,2024-03-23 12:50:34.236206,BAVA8543-197,Mobile,Morristown,3565.665
ORD#1064530445,2019-12-03 00:22:34.236216,SGZC1094-303,Johnson City,Blue Springs,2068.39
ORD#1064573655,2016-10-02 07:04:34.236226,SMJU7277-983,Marshalltown,Port St. Lucie,3490.758
ORD#1064616866,2022-05-07 11:45:34.236236,TEOH2210-624,Clinton,Panama City,1923.91
ORD#1064660078,2024-12-26 10:26:34.236245,HXAJ1303-383,Corvallis,Ridgewood,2183.89
ORD#1064703291,2020-11-11 17:43:34.236256,FVPR2510-093,West Covina,Greenfield,1083.78
ORD#1064746505,2015-12-06 01:47:34.236267,PQXX5903-567,Clearwater,Bonney Lake,3153.056
ORD#1064789720,2018-07-17 14:24:34.236277,UBBC7586-336,Pittsburg,Oak Creek,3750.234
ORD#1064832936,2021-12-17 17:34:34.236287,KMAT7048-361,Coeur d'Alene,Petersburg,1800.41
ORD#1064876153,2022-03-16 07:40:34.236297,WVTH8121-796,Zanesville,Deerfield,3285.693
ORD#1064919371,2023-12-07 15:59:34.236308,JPNS6299-371,Hinesville,Alvin,876.49
ORD#1064962590,2018-09-26 12:45:34.236319,WZHM3112-805,Indianapolis,Darien,2617.9648
ORD#1065005810,2016-02-25 12:43:34.236330,XCED4734-477,Asheboro,Inkster,3628.565
ORD#1065049031,2024-02-23 16:19:34.236341,PSQL4040-758,Lincoln Park,Alice,2782.89
ORD#1065092253,2023-10-29 06:03:34.236353,HFCA6988-072,Caldwell,West St. Paul,3271.3275000000003
ORD#1065135476,2015-09-03 10:10:34.236364,UYUA8079-098,Bloomington,Cartersville,1950.95
ORD#1065178700,2019-03-13 15:49:34.236374,AHWJ9468-385,Council Bluffs,Sycamore,3860.887
ORD#1065221925,2018-09-11 19:30:34.236385,JYHH1237-559,Cleveland,Noblesville,3479.781
ORD#1065265151,2017-09-07 16:47:34.236396,EGTX6948-724,Plant City,Niagara Falls,3978.1615
ORD#1065308378,2023-08-16 14:01:34.236407,IOXL7495-970,Mentor,Coalinga,1943.66
ORD#1065351606,2019-08-30 06:39:34.236418,UGZG7050-442,Dover,North Charleston,1369.57
ORD#1065394835,2022-08-04 06:09:34.236429,ENPE9856-689,Santa Clara,Clearfield,3799.0665
ORD#1065438065,2017-08-01 07:03:34.236441,OWGX6524-252,Highland Park,Grants Pass,1370.46
ORD#1065481296,2023-03-31 12:37:34.236452,FGTP9146-765,Brook Park,Westlake,2791.557
ORD#1065524528,2023-09-29 18:57:34.236463,UEFI6709-807,Suffolk,Aberdeen,418.46
ORD#1065567761,2023-07-21 21:16:34.236474,HBZE2057-959,Euclid,Greenwood,3466.9275
ORD#1065610995,2016-05-29 12:47:34.236484,HDRU1061-780,Natchez,Louisville,918.88
ORD#1065654230,2017-08-14 14:40:34.236495,FGQT4998-227,Findlay,Mankato,2388.82
ORD#1065697466,2017-05-14 00:22:34.236507,EHPI3699-695,Carmel,Salt Lake City,999.7
ORD#1065740703,2018-02-07 10:13:34.236517,KJHP2679-647,Grandville,Mason,3257.514
ORD#1065783941,2020-02-17 10:00:34.236529,YOWY8249-697,Burton,Lake Charles,3663.0155
ORD#1065827180,2019-08-05 06:11:34.236540,RAEF4896-890,Daphne,Cabot,3414.9855
ORD#1065870420,2023-03-28 04:32:34.236551,XSTL7345-248,Valdosta,Liberty,3552.237
ORD#1065913661,2018-11-30 09:37:34.236562,VXDL2874-107,Tiffin,Fullerton,484.94
ORD#1065956903,2023-03-30 09:05:34.236573,XXVX6609-477,Fontana,Sumter,2566.24
ORD#1066000146,2019-08-24 14:18:34.236583,XTLW0706-140,Palo Alto,Westfield,1804.52
ORD#1066043390,2024-10-20 11:34:34.236595,CZTJ0232-749,Berea,Fort Walton Beach,507.79
ORD#1066086635,2015-07-16 09:13:34.236605,YYRZ5320-790,Pocatello,Bainbridge Island,1595.86
ORD#1066129881,2018-06-30 15:09:34.236616,ASMV9656-782,Apopka,West Haven,3463.7245
ORD#1066173128,2021-10-28 14:55:34.236627,GWHZ4190-646,Mountain Brook,Davenport,3186.603
ORD#1066216376,2019-12-23 09:12:34.236638,YYML1494-893,Santa Barbara,South Milwaukee,637.52
ORD#1066259625,2017-03-30 15:07:34.236649,LLZX3199-507,Lincoln,St. Clair Shores,1942.8112
ORD#1066302875,2018-06-02 13:13:34.236660,XWQI9570-525,Harker Heights,Kentwood,3291.606
ORD#1066346126,2016-02-07 00:06:34.236671,GODZ6317-137,Goose Creek,Utica,2490.136
ORD#1066389378,2020-02-04 11:14:34.236681,YGXN0626-575,Conroe,Ozark,1423.98
ORD#1066432631,2018-11-17 19:12:34.236691,RDUW0064-002,Youngstown,Twin Falls,490.53
ORD#1066475885,2015-08-29 19:39:34.236701,CEDX5216-576,Reading,Oakdale,2566.01
ORD#1066519140,2017-11-06 14:15:34.236711,YUFX3120-380,Cartersville,Manitowoc,3412.3505
ORD#1066562396,2022-04-27 05:42:34.236721,KKYV4069-448,Hampton,Lincoln Park,3538.3460000000005
ORD#1066605653,2018-02-23 11:48:34.236731,XRTM1281-615,Lebanon,Schenectady,1612.05
ORD#1066648911,2020-04-22 06:27:34.236740,EGSK6250-653,Bensenville,Battle Ground,2135.2
ORD#1066692170,2018-10-18 04:59:34.236750,XLZQ8906-742,Upper Arlington,Kearny,2199.18
ORD#1066735430,2023-11-23 21:05:34.236760,DZRX0086-750,Carol Stream,West Jordan,2914.77
ORD#1066778691,2023-08-17 10:23:34.236771,XBWK9667-655,Helena,Santa Barbara,3421.5985
ORD#1066821953,2021-05-05 00:39:34.236781,LXPE8344-388,Natchez,Brookings,1060.09
ORD#1066865216,2021-05-20 14:32:34.236792,LXEF0447-357,Vancouver,Goldsboro,2408.97
ORD#1066908480,2024-12-28 08:50:34.236803,RSQN2557-718,Tigard,Beaverton,434.15
ORD#1066951745,2015-10-19 09:04:34.236814,TAQJ8675-552,Baldwin Park,West Mifflin,824.38
ORD#1066995011,2018-12-09 12:19:34.236825,OQYM5013-950,North Little Rock,Longmont,564.79
ORD#1067038278,2022-07-02 15:32:34.236838,JOGP2138-354,Chicago Heights,Nashua,3099.735
ORD#1067081546,2015-05-19 06:24:34.236849,LGBG0726-473,Hollister,Wilkes-Barre,1596.57
ORD#1067124815,2019-06-29 20:00:34.236860,EMHG9540-448,Slidell,Austin,3671.2095
ORD#1067168085,2019-05-30 10:48:34.236871,KLRK1481-137,Ventura,Alvin,2560.94
ORD#1067211356,2024-10-26 22:59:34.236883,XQYX4081-154,Omaha,Martinez,969.29
ORD#1067254628,2016-12-28 21:39:34.236896,NIBV3186-918,Steubenville,Louisville,4106.129
ORD#1067297901,2017-11-02 05:54:34.236906,LKYM0944-311,Plano,Hillsboro,1397.09
ORD#1067341175,2021-11-26 08:29:34.236917,BHAU5749-484,South Holland,Hayward,257.62
ORD#1067384450,2022-12-11 11:03:34.236928,CTMP5354-931,Norwich,Portsmouth,3152.151
ORD#1067427726,2021-02-24 01:52:34.236939,FRQL4283-815,Jeffersonville,Anacortes,2109.0
ORD#1067471003,2016-08-03 23:30:34.236950,BLIP1842-851,Bainbridge Island,Birmingham,3517.3949999999995
ORD#1067514281,2016-02-21 21:29:34.236960,DGQK7088-089,Keller,Texas City,1445.62
ORD#1067557560,2019-06-04 01:03:34.236972,FODE5210-231,Rolla,Erie,3747.4885
ORD#1067600840,2018-08-27 16:31:34.236983,NUFA8488-875,South Burlington,Mason,4140.9875
ORD#1067644121,2016-07-17 10:59:34.236994,XQQD9916-525,Gilbert,Eagle Mountain,2953.3140000000003
ORD#1067687403,2022-06-15 06:30:34.237005,QOLE1739-982,Steubenville,Alton,1584.4
ORD#1067730686,2018-12-25 17:00:34.237018,PZGZ0720-275,Walnut,Palatine,906.83
ORD#1067773970,2020-11-14 11:34:34.237030,NKRV3495-488,Spring Valley,Newburyport,909.88
ORD#1067817255,2021-03-07 15:10:34.237041,UBHL8008-744,Manteca,Yuba City,2831.78
ORD#1067860541,2020-02-08 23:39:34.237053,WGWG8567-532,Caldwell,Bonita Springs,1924.99
ORD#1067903828,2024-04-27 03:10:34.237065,NEXC0485-225,Appleton,Lumberton,2128.94
ORD#1067947116,2021-11-21 15:01:34.237076,DRYD2416-484,Glendale Heights,Goleta,3975.8835
ORD#1067990405,2017-08-10 17:39:34.237087,RVRM5788-020,Inkster,Hercules,3756.15
ORD#1068033695,2015-04-30 08:11:34.237098,DWLN6232-504,Hobbs,Piqua,1122.66
ORD#1068076986,2015-09-20 14:56:34.237109,GXOK3109-267,Sebastian,Odessa,2844.783
ORD#1068120278,2017-08-11 02:59:34.237119,STBT3935-846,Pharr,Kalispell,796.78
ORD#1068163571,2019-05-24 06:33:34.237130,XINW4025-685,Benbrook,Golden,2140.38
ORD#1068206865,2017-02-04 06:01:34.237142,RWNZ3207-795,Hoboken,Bethel Park,2357.33
ORD#1068250160,2021-06-06 16:14:34.237152,RFHX9435-230,Melrose,Peekskill,431.54
ORD#1068293456,2022-08-03 00:25:34.237164,IIXH1010-402,Saratoga Springs,Weston,1576.93
ORD#1068336753,2020-03-11 15:42:34.237175,IABS7521-912,Addison,Warwick,1579.3
ORD#1068380051,2015-05-25 13:43:34.237185,OJTB8340-961,El Paso,Shelbyville,3497.742
ORD#1068423350,2018-09-18 14:37:34.237195,DPAZ2882-906,O'Fallon,Cheyenne,2883.01
ORD#1068466650,2023-07-15 08:01:34.237204,VWLF1832-737,Woodridge,Newport Beach,913.68
ORD#1068509951,2019-10-19 22:43:34.237214,RSDE5056-048,Delano,West St. Paul,643.01
ORD#1068553253,2015-10-03 07:51:34.237224,DPZD3944-873,Muskegon,Findlay,2368.9248
ORD#1068596556,2017-08-01 22:14:34.237234,QRDQ8398-249,Hazleton,Bentonville,1144.66
ORD#1068639860,2023-03-26 20:38:34.237243,VEAS8439-535,Helena,Oak Park,1422.81
ORD#1068683165,2017-05-15 06:24:34.237254,BAQC4184-556,Wake Forest,Evans,591.05
ORD#1068726471,2017-11-28 10:06:34.237264,YKCV5591-441,Clinton,Waltham,2350.4272
ORD#1068769778,2015-08-12 14:56:34.237273,WKHM1807-989,Santa Maria,Paso Robles,3494.6305
ORD#1068813086,2023-07-25 13:16:34.237283,OCNS1976-964,Round Lake Beach,Carlisle,3602.334
ORD#1068856395,2020-02-27 20:17:34.237294,EETK4647-674,Biddeford,Enid,268.28
ORD#1068899705,2019-05-24 02:27:34.237305,BNNH4889-529,Elk Grove Village,Gaithersburg,2315.6232
ORD#1068943016,2019-04-28 15:24:34.237315,LLZG1364-717,New York,Watertown,2567.29
ORD#1068986328,2017-06-24 08:03:34.237327,RCHM0478-199,Cortland,Asheville,3717.849
ORD#1069029641,2020-11-21 06:13:34.237338,FGFA7644-720,High Point,New Brunswick,3196.557
ORD#1069072955,2023-09-21 08:09:34.237348,VCYA5239-500,Moscow,Boulder,2856.4
ORD#1069116270,2017-12-05 08:35:34.237363,OOMI0543-874,Ocoee,Charlotte,3246.5175
ORD#1069159586,2019-06-27 10:20:34.237374,GCNR2749-077,New Albany,Schenectady,2601.69
ORD#1069202903,2020-01-18 13:14:34.237385,LHXB4847-140,Rio Rancho,Coppell,3456.8905
